project_id,fragment,char_location,type,keyword,label
02a6b2d3d7895a65e52dbc13b814ddc6,"ctually is, the effects it has on the body, mind and those around us, and how we fight it. HUGE thanks to BAC, Centre for Solo Performance, Francesco Dazzi, IdeasTap, ",6401.0,battle,fight,tp.nan
5fa363bff3a5f14f056a8fc6ad151e5d,"ed with cancer in their lifetime.  It's time to eat with a purpose, it's time to Fight Cancer With a Fork!  Please join me on my journey and thank you for being apart ",1287.0,battle,fight,tp.nan
b3c270c8f196e9fa618ce10e71321b53,itress named Jenny who he has known for a 3 years helps Bradley find a reason to fight for his life. Can Bradley beat his cancer to stay alive giving him the chance to,600.0,battle,fight,tp.nan
89533edb8d90b86b4a33d606ceb00a52," about my battle with
brain cancer told through artwork. It is titled The Art of Fighting Cancer. 
After trying with my other book (Jetty’s Brain Book) and hitting all
de",127.0,battle,fighting,tp.nan
4759b267d1cbd90e3e297bbf3bdb7502,"My name is Jeff Weaver and I wrote a book titled A Recipe for Hope: How We Fought Cancer with Family, Faith, Friends, and Food. To be honest, I just chronicled th",74.0,battle,fought,tp.nan
9dffa73622f293e8375f90c4f8654ab0,"ves?
The doctors and their patients are approaching critical crossroads in their fight to survive. We cannot stop filming now. Please help us to make this important fi",2634.0,battle,fight,tp.nan
ff7c127aeee17edae03c824a0f9d4138,"is project bring a little laughter and sometimes inappropriate messages to those fighting like hell every day. ""Remember to still be there a few months after the diagnosi",462.0,battle,fighting,tp.nan
c8d54ffe261c18d48d1da032971c6d6b,e and motivated me to get out of this dark place I was in and get ready for this fight.   I'm proud to say that I beat cancer right upside its ugly ass head!! I'M HERE,1743.0,battle,fight,tp.nan
c8d54ffe261c18d48d1da032971c6d6b,"s wanted! I refuse to spend the rest of my life letting others deter me from the path that was meant for ME! While i've been in remission, I have been writing and rec",2009.0,journey,path,tp.nan
51c3e56360bf03feb204056e07540693," me a high five, congratulate me on beating ovarian cancer.I don't think it’s an enemy that anyone
beats.I do not claim to be healed.Healing doesn't happen in one scim",5443.0,battle,enemy,tp.nan
51c3e56360bf03feb204056e07540693,"y a world-renowned ovarian cancer expert for the cancer’s removal. Six months
of brutal and intensive chemotherapy followed.During this year long odyssey in the domain ",879.0,battle,brutal,tp.nan
5ef4ed8ae2b9683a9078e2c8d5e06537,"ight away. First off, I'm a breast cancer survivor. This doesn't mean that I've ""beaten"" cancer. I was originally diagnosed in 2006 with Stage IIB invasive ductal carci",363.0,battle,beaten,tp.nan
9277506762d6510041401fad38a8ece5,"ad ahead will be filled with many challenges, We are very hopeful that Noah will beat this demon, and will be blessed to grow up and live a healthy life again. I'm ho",1303.0,battle,beat,tp.nan
9277506762d6510041401fad38a8ece5,"g news that no parent should ever hear - ""Your child has cancer."" Now their long journey begins. The tough road ahead will be filled with many challenges, We are very ho",1194.0,journey,journey,tp.nan
9277506762d6510041401fad38a8ece5,"us on Noah and his treatment, Layla, and the care that Noah will need along this journey. #NOAHSTRONG",1600.0,journey,journey,tp.nan
cdb0544f1584f2fd85ffe416cb85d550,,,none,,tp.nan
f6402e9351bb3d9d5b4698f13f4c9f15,favorite bartender.He recently (10/3/2018) underwent surgery for the second time fighting cancer and is spending days in the hospital post-op.   The first time the cancer,261.0,battle,fighting,tp.nan
f6402e9351bb3d9d5b4698f13f4c9f15, help and surround them with love is what is most important so they can focus on beating this thing.  Please spread the word. Thank you from the bottom of our hearts. #c,1605.0,battle,beating,tp.nan
0b016392b56afb0731dabfac8a5ada88,,,none,,tp.nan
694c467feafa2c2001a7da8a6e18a45d,,,none,,tp.nan
6c2ae8ff0f095ade10851a918196b8e6,,,none,,tp.nan
fd80a3d1e23526e894d3c7ccf9c86bb3,,,none,,tp.nan
2154a9bc35042977c5d62fac62720e6b,"ysical support alot . I cry and pray every night,  for strenght to continue this fight , to be here,  live to see my princess grow up.  Im a resilient to continue bein",2026.0,battle,fight,tp.nan
1d69c9cd032a320f9e2a80ae27aae815,,,none,,tp.nan
fe6918bf5ed9c4b4014b7b41521e74ed,,,none,,tp.nan
fa7eb922a5362fd40e5db042d0971689,,,none,,tp.nan
7e7c0588aeebce1c4b12cec4d8e9c3b5,"wls Rugby Club are taking on the challenge to raise the remaining amount to help fight Aleeyah's cancer. Nine of our current players, supporters and old boys/girls wil",707.0,battle,fight,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc, have a long battle in front of them. As many of you know 16 month old Carter is fighting Acute Myeloid Leukemia. His doctors have put him on an aggressive treatment plan,135.0,battle,fighting,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc,the last few hard days and want you to know... Carter is a strong boy and we are fighting And we will win this battle. Thank you for fighting along with us. It's true wha,790.0,battle,fighting,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc,r is a strong boy and we are fighting And we will win this battle. Thank you for fighting along with us. It's true what they say 'It takes a village to raise a child' I k,842.0,battle,fighting,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc,"say 'It takes a village to raise a child' I know that our village is prepared to fight this fight with us and WIN. We thank you for all of your calls, messages, love, ",967.0,battle,fight,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc,"es a village to raise a child' I know that our village is prepared to fight this fight with us and WIN. We thank you for all of your calls, messages, love, and support",978.0,battle,fight,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc,This is an emotional time for the Lolax family and they have a long battle in front of them. As many of you know 16 month old Carter is fighting Acute Myel,67.0,battle,battle,tp.nan
5bb8b1ab4b8fe456a259c945577eeacc,t you to know... Carter is a strong boy and we are fighting And we will win this battle. Thank you for fighting along with us. It's true what they say 'It takes a villa,820.0,battle,battle,tp.nan
06e09c69aac833795bc2d414746db168,,,none,,tp.nan
6f5d704343ccde95dc23d93a005714e6,,,none,,tp.nan
581b66f534676d9f82e378619029acd0,,,none,,tp.nan
92efe8e6d43a8f06c438b8881ff8283c,,,none,,tp.nan
380bbfad850c115181dd34482a662859,arent and share everything implemented along the way.  My mindset is strong. I’m fighting this and I refuse to leave Zoë motherless and alone.  Thank you for your love an,3339.0,battle,fighting,tp.nan
380bbfad850c115181dd34482a662859,"you for your love and support as my journey continues.  I believe I can and will beat this! With love and immense gratitude, Michel xx",3489.0,battle,beat,tp.nan
380bbfad850c115181dd34482a662859,"se to leave Zoë motherless and alone.  Thank you for your love and support as my journey continues.  I believe I can and will beat this! With love and immense gratitude,",3444.0,journey,journey,tp.nan
1dc862649a75cb43f9d90e007ede4b17,ch the very tip of the iceberg when it come to the expenses that come along with fighting an illness like Cancer.  Many of his medical expenses and medicines are not cove,925.0,battle,fighting,tp.nan
1dc862649a75cb43f9d90e007ede4b17,n do to help surround him with love is what is most important so he can focus on beating this thing.  Please help us to spread the word!!! Thank you from the bottom of o,2161.0,battle,beating,tp.nan
ad98c4cc0f3dac1291bc4ffd8ec4ecf0,,,none,,tp.nan
6adffad9286f5c4a0f5f81b501ddbf91,"sarcoma Cancer . After two extensive surgeries and the start of radiation Carlos fight has started. Carlos will  now undergo more radiation ,  surgery, and extensive r",235.0,battle,fight,tp.nan
a8786146826606a0e5725385f5f753b1,"out this rare cancer and help raise money for  medical expenses during Stetson's journey. Any leftover contributions will be strictly donated to research for MRT, or to ",220.0,journey,journey,tp.nan
a8786146826606a0e5725385f5f753b1,een removed along with surrounding lymph nodes.  Stetson is starting his 8 month journey of chemo. He will receive 8 cycles of chemo that will insert six new chemicals i,866.0,journey,journey,tp.nan
c9ef52851f4cb9f7e37fb92591ce3ea8,s to treating cancer. This GoFundMe is to help raise money for our friend who is fighting with this illness with all his heart. I believe that together our efforts and pr,860.0,battle,fighting,tp.nan
c9ef52851f4cb9f7e37fb92591ce3ea8,ll his heart. I believe that together our efforts and prayers will enable him to fight off this disease and recover in full.,974.0,battle,fight,tp.nan
1bd538bf5a7affd3723441031d50bc7a,,,none,,tp.nan
e0410350d6bfdcf2f3b8959e3e436612,,,none,,tp.nan
791877ce3b54ff98f7d082e45bdfdaa9,,,none,,tp.nan
63d37595884a26de966872d491c0e71a,"i's treatment and send her all love, thoughts and good vibes you can, so she can beat this beast and be happy and healthy again!",937.0,battle,beat,tp.nan
276ce943f72ffeac5fd726a36dcc0e48,ers and who will be there with moral support as the Ling family begins this long journey.This page will be updated as information is shared.,842.0,journey,journey,tp.nan
d2bace69b83766dcaa14ac301ac4c6e9,,,none,,tp.nan
55de89b00e2fcb23b73afbb44d376e50,cided that she will beat cancer!!!!!  Treatment starts next week. Let's help her fight!Thanks to everyone.,1586.0,battle,fight,tp.nan
55de89b00e2fcb23b73afbb44d376e50,ing messeges. Please continue to pray for healing. She has decided that she will beat cancer!!!!!  Treatment starts next week. Let's help her fight!Thanks to everyone,1525.0,battle,beat,tp.nan
d0197a164a4dc13d6f7586e8815674c6,ss of trying to secure the best care and treatment possible for Diana so she can fight this dreadful disease. We know that we are in for the fight of her life. It is g,3297.0,battle,fight,tp.nan
d0197a164a4dc13d6f7586e8815674c6,for Diana so she can fight this dreadful disease. We know that we are in for the fight of her life. It is going to be expensive and cost money that we do not have. Dia,3357.0,battle,fight,tp.nan
d0197a164a4dc13d6f7586e8815674c6,k you to pray for us - both as a family and for Diana specifically that she will beat this disease. God has the power to grant a miracle and that is what we are prayi,3935.0,battle,beat,tp.nan
595d865d149a50e21f7067569f04a478,"’t, Gabby was recently diagnosed with stage 3 Hodgkin’s Lymphoma and is GOING TO BEAT CANCER’S ASS, but unfortunately she has to go through SIX months of chemo, start",133.0,battle,beat,tp.nan
595d865d149a50e21f7067569f04a478,"thout saying that having cancer is going to be a long, ass-kicking and expensive journey. The cost of treatment, traveling to treatments, medications and more are just o",476.0,journey,journey,tp.nan
34a430d562975be37926ddb5ff8ff4b7,"tephanie and my husband Art Erickson has just gone to heaven after a 2 year long battle with Stage IV Colon Cancer. We have 2 boys, ages 6 years and 9 months. I need he",92.0,battle,battle,tp.nan
38acd5a190ada3f09153770523c49553,,,none,,tp.nan
3e1b2005f01da3a6e67439b617cc4ff6,,,none,,tp.nan
33ad368519c63a53330b5ece34e1397b,"l stress is already starting to weigh heavily, and this is just the start of our journey.I'm setting our goal for $25,000. That will cover travel costs, living expenses,",2374.0,journey,journey,tp.nan
33ad368519c63a53330b5ece34e1397b,"here for my little guy, then I'll do it.I'll keep you all updated throughout our journey and if you you have any questions don't hesitate to ask. My family and I are so ",2878.0,journey,journey,tp.nan
bedce13f19541a5e94c8e1a700d298b6," greatly appreciated. Prayers are deeply appreciated as well, as he continues to fight his cancer battle. Thank you for your support!",780.0,battle,fight,tp.nan
bedce13f19541a5e94c8e1a700d298b6,"ted. Prayers are deeply appreciated as well, as he continues to fight his cancer battle. Thank you for your support!",797.0,battle,battle,tp.nan
66b30e5bf8c8371817c6baae2f9acbab,"ly and intensely to combat the fatigue, and never loses faith he can continue to fight. We have 18 months more of treatment, including radiation, and I have no doubt t",1821.0,battle,fight,tp.nan
78c8a0d3323b15a7f885260dad9b8353,"as too aggressive. As it spread all over her body and to her brain, she lost the fight. It did not give us time to take it all in. It came so fast. With 2019 just begi",291.0,battle,fight,tp.nan
78c8a0d3323b15a7f885260dad9b8353,"caring wife, sister and beloved friend of many, battled cancer for too long. She fought hard for herself and her family. She struggled to be strong but her breast cance",120.0,battle,fought,tp.nan
78c8a0d3323b15a7f885260dad9b8353,"la Mottile, amazing mother of 3, caring wife, sister and beloved friend of many, battled cancer for too long. She fought hard for herself and her family. She struggled t",87.0,battle,battled,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,"g chemo, radation, and countless other things. This is 3rd time Prestun has been fighting cancer and doesnt seem to want to give him a break. We are up against a monster ",623.0,battle,fighting,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,e him a break. We are up against a monster that has no end. Prestun will have to fight much harder this time and we as Prestun parents will do everything and anything ,750.0,battle,fight,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,ure we can give him the best treatment he needs.  Please pray for prestun has he battles for his life and pray that repsonds to treatment again and  that the tumor in hi,1042.0,battle,battles,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,"Prestun Seibel almost age 7 will be spending his 7th birthday once again battling  cancer, Neuroblastoma. Prestun has had many of his birthdays robbed from him, a",72.0,battle,battling,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,ime and we as Prestun parents will do everything and anything to help him in his battle.  Please make donation to help us in this new battle that we are facing.We need ,855.0,battle,battle,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,anything to help him in his battle.  Please make donation to help us in this new battle that we are facing.We need your help to make sure we can give him the best treat,908.0,battle,battle,tp.nan
142b640e65dc2e8a8e9dee66ac71a3ca,"stun has had many of his birthdays robbed from him, and we thought once again we beat it. However the cancer is back and relapse in the the brain for the second time.",189.0,battle,beat,tp.nan
ed244801a76eda2b9cf59f31603b946e,,,none,,tp.nan
42d16a4023c9b5b9ec0b5fb052985a39,,,none,,tp.nan
f663d1d0edbddcd94356513b585148d6,,,none,,tp.nan
80e2ab2a1c4b6402999631ddc740c196,"we need. We are asking for donations of any kind that will allow him to continue fighting hard. Any and every dollar we receive will go towards paying medical bills, trea",2405.0,battle,fighting,tp.nan
80e2ab2a1c4b6402999631ddc740c196,-- he seems to be the most postive out of all of us -- and chose to relentlessly fight back. He was advised to meet with an oncologist and in the following weeks will ,830.0,battle,fight,tp.nan
80e2ab2a1c4b6402999631ddc740c196,"ng, a cure), his greatest concern is the ability to provide for his family while battling this aggressive, and unbelievably costly, cancer. As many know, there is no time",2083.0,battle,battling,tp.nan
80e2ab2a1c4b6402999631ddc740c196,"ly offering their help, and that has no monetary value. He has all intentions of beating this, will accept any form of treatment advised to him, but ultimately cancer ca",1129.0,battle,beating,tp.nan
d8e12c3d15d1638d04bc447e10edc403,,,none,,tp.nan
b3805ac5710cb432fe6cbfc930c12485, extremely tough for her to move.  We hope that Megan's main focus can be on the fight of her life and her little boy and not the financial struggle that accompanies t,1058.0,battle,fight,tp.nan
b3805ac5710cb432fe6cbfc930c12485,ng people you will ever know.  Our heartfelt prayer is that she will continue to fight and that God's will is to rid her body of this terrible illness.  It’s time to r,1454.0,battle,fight,tp.nan
b3805ac5710cb432fe6cbfc930c12485,"port system, she still has to care for her son and continue working through this battle.  Medical bills are piling up and some of her treatment/tests are not covered th",730.0,battle,battle,tp.nan
cc376610146c9c740d64fafdbe9300d6,r will you join her on her Cancer Crusade and become one of her Cancer Crusaders fighting along side her!,941.0,battle,fighting,tp.nan
cc376610146c9c740d64fafdbe9300d6,"g a Fundraiser at Big Al's Sports Grille in Rockwood, MI.  Will you let Danielle fight alone, or will you join her on her Cancer Crusade and become one of her Cancer C",846.0,battle,fight,tp.nan
a2694e16376ff281e0998ccf5f74392b,"ve vibes, and financial support as she does the really hard work of the physical fight.  She has an aggressive and expensive chemo and radiation treatment schedule tha",226.0,battle,fight,tp.nan
0702562a1fc04912977ef0f5b2e4cb4c,"Pray for full healing, for God’s glory. Donate what you can. The reality is that fighting cancer is costly, and we are battling on all possible fronts, but we need your h",4821.0,battle,fighting,tp.nan
0702562a1fc04912977ef0f5b2e4cb4c,vilege to personally hold events raising thousands for those in need and friends battling cancer. Now it is time to focus our efforts on Matt’s care. Now we humbly ask fo,4472.0,battle,battling,tp.nan
0702562a1fc04912977ef0f5b2e4cb4c,". Donate what you can. The reality is that fighting cancer is costly, and we are battling on all possible fronts, but we need your help. We have spent over $1500 in medic",4859.0,battle,battling,tp.nan
0702562a1fc04912977ef0f5b2e4cb4c,"osity will bless us beyond measure and give Matt the fighting chance he needs to beat cancer. Share this post, with a few words about how Matt has touched your life. ",5438.0,battle,beat,tp.nan
0702562a1fc04912977ef0f5b2e4cb4c,"day. This is the raw, honest window into our December, 2017. We have started our journey as a family to heal Matt’s cancer. Jesus said “It is more blessed to give than t",4264.0,journey,journey,tp.nan
688468a5ae45d544199f8825e137c55a,s her. Life has changed dramatically ever since but sweet Bella has continued to fight with a smile. A majority of time is spent in the hospital or doctor's office. He,363.0,battle,fight,tp.nan
688468a5ae45d544199f8825e137c55a,hospital or doctor's office. Her amazing spirit has given us all the strength to fight along side her. She is undergoing intensive treatment for at least a year consis,499.0,battle,fight,tp.nan
688468a5ae45d544199f8825e137c55a,ant and antibody therapy. We are truly grateful for the opportunity to share her journey and hope that she will inspire others as she has inspired us.This has been  hard,720.0,journey,journey,tp.nan
688468a5ae45d544199f8825e137c55a,"er to live.We appreciate any prayers, well wishes, support or donations for this journey.To be continued......",917.0,journey,journey,tp.nan
16caca22ce1f2f1a73e5f42b73cd5037,"time to get this treatment started. All donations will go to Hen's treatment  to fight this horrible disease. With your help cancer will not win, because we will fight",1436.0,battle,fight,tp.nan
16caca22ce1f2f1a73e5f42b73cd5037,"fight this horrible disease. With your help cancer will not win, because we will fight!",1517.0,battle,fight,tp.nan
3a6a248a86c5f316fddc42d97d663034,"th their medical bills and expenses. With your kind donations, you can help Jack fight his battle with cancer. Any amount will help. Thank you from the bottom of our h",282.0,battle,fight,tp.nan
3a6a248a86c5f316fddc42d97d663034,"edical bills and expenses. With your kind donations, you can help Jack fight his battle with cancer. Any amount will help. Thank you from the bottom of our hearts and w",292.0,battle,battle,tp.nan
f4d68aea01cb1041f77564962bc6b4bd,,,none,,tp.nan
d0acc31870556016b98a80588ac22941,,,none,,tp.nan
acea6d254c114515463834b01422a9a9,,,none,,tp.nan
b5d15b13864a7c81a7ac78679e1f7511,"tes on Mimi's progress. We are hopeful, we are strong, and we will continue this fight against ALL - all together. #mimioverALL""And though she be but little, she is fi",3446.0,battle,fight,tp.nan
b5d15b13864a7c81a7ac78679e1f7511,"ontagious, but our fighting spirit is.Please join our family and friends in this battle for Mimi to overcome ALL. Whatever dollar amount you can contribute, be it $1 or",2336.0,battle,battle,tp.nan
b5d15b13864a7c81a7ac78679e1f7511,"our monthly bills, daily living expenses, or the medical bills to come after she beats(!) this awful disease. This is where we come in!Cancer is not contagious, but ou",2186.0,battle,beats,tp.nan
527cfd4c311833ed29833206447e61b9,r family. >>>> Please consider a donation in any size to help this young fighter beat cancer!  >>>> The Mushroomhead family is grateful for any donation that anyone c,1624.0,battle,beat,tp.nan
1375aec1b752ad7e0c35a7d68c0e17d7," between treatment options and quality of life. We are praying that while she is fighting, a medical breakthrough will happen and Josephine will be able to quickly go bac",1293.0,battle,fighting,tp.nan
1375aec1b752ad7e0c35a7d68c0e17d7, reality of a brain tumor is weighing heavily on our hearts as our child has the fight of her life ahead of her.￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼We had daily trips from New J,1513.0,battle,fight,tp.nan
1375aec1b752ad7e0c35a7d68c0e17d7,preciated.￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼￼Thanks for your support in helping Josephine battle brain cancer. She has been incredibly brave....she is a beautiful person in and ,3687.0,battle,battle,tp.nan
d26afac30a7ca162bd735088f792ab44,"I have 5 weeks of radiation and chemo beginning next week to fight my cancer. I have a wife , 3 beautiful daughters and many dear friends I would l",60.0,battle,fight,tp.nan
d26afac30a7ca162bd735088f792ab44,e to help cover some of the cost of treatment and living expenses while I try to beat my disease.,288.0,battle,beat,tp.nan
6a04ab08fdee92b6eeb277258bff74a7," our family and friends. Come January 2nd, we will be rolling up our sleeves and fighting the fight!  For or those of you who have shown your support, I am forever indebt",494.0,battle,fighting,tp.nan
6a04ab08fdee92b6eeb277258bff74a7,"nd friends. Come January 2nd, we will be rolling up our sleeves and fighting the fight!  For or those of you who have shown your support, I am forever indebted.  Thank",507.0,battle,fight,tp.nan
7bf33200eb257136db89f7494e32a40a,"e in Concerns to my mother. This morning my mom lost her battle with cancer. She fought a long and hard battle since January of 2017. Due to this long and hard battle, ",123.0,battle,fought,tp.nan
7bf33200eb257136db89f7494e32a40a,m starting this Go-Fundme in Concerns to my mother. This morning my mom lost her battle with cancer. She fought a long and hard battle since January of 2017. Due to thi,99.0,battle,battle,tp.nan
7bf33200eb257136db89f7494e32a40a,"her. This morning my mom lost her battle with cancer. She fought a long and hard battle since January of 2017. Due to this long and hard battle, Tammy has been out of w",146.0,battle,battle,tp.nan
7bf33200eb257136db89f7494e32a40a,"e fought a long and hard battle since January of 2017. Due to this long and hard battle, Tammy has been out of work for a very long time. Although her husband Bob has b",202.0,battle,battle,tp.nan
cdcf48a1cb7ec7507865520dd9b594b8,,,none,,tp.nan
bae6e06e247344aa8fd743ffb97586aa,"f the immense costs; however,  Brandon has been told by his doctors that he will fight this cancer for the rest of his life and Carrie has been forced to take an unpai",1726.0,battle,fight,tp.nan
bae6e06e247344aa8fd743ffb97586aa,"amily is in dire need of assistance paying for basic necessities throughout this battle.  Any funds donated will be used to make mortgage and car payments, as well as p",2293.0,battle,battle,tp.nan
e513a7160b566a32ecbe52d2e074b13e, generosity. We are getting our hopes back again. Happy New Year!￼My parents are fighting stage 4 cancer together.   https://patch.com/new-jersey/westfield/westfield-coup,532.0,battle,fighting,tp.nan
e513a7160b566a32ecbe52d2e074b13e,le disease.  Now they are truly fighting for their lives.  Till now we were just fighting to be cancer free    We believed that our lives were never in jeopardy till now.,2195.0,battle,fighting,tp.nan
e513a7160b566a32ecbe52d2e074b13e,was diagnosed with thymus cancer... we thought it could not get any worse and we fought it together. Next few years were very hard.  We were living in a same house with,1284.0,battle,fought,tp.nan
299eabac91cc5a52cbb6ecba108742a2, champions can!   Thank you all for reading this and following Ninja Blaze as he fights the most important battle he has ever fought!  “It’s Not the Size of the Ninja i,1925.0,battle,fights,tp.nan
299eabac91cc5a52cbb6ecba108742a2,"ost important battle he has ever fought!  “It’s Not the Size of the Ninja in the Fight, but the Size of Fight inside the Ninja”  #TeamBlazeP",2018.0,battle,fight,tp.nan
299eabac91cc5a52cbb6ecba108742a2," has ever fought!  “It’s Not the Size of the Ninja in the Fight, but the Size of Fight inside the Ninja”  #TeamBlazeP",2041.0,battle,fight,tp.nan
299eabac91cc5a52cbb6ecba108742a2,"his and following Ninja Blaze as he fights the most important battle he has ever fought!  “It’s Not the Size of the Ninja in the Fight, but the Size of Fight inside the",1970.0,battle,fought,tp.nan
299eabac91cc5a52cbb6ecba108742a2,"eatments, Blaze will undergo injections and medications at home to help with his battle against cancer.  We know this battle will be long and it will be difficult. It w",1466.0,battle,battle,tp.nan
299eabac91cc5a52cbb6ecba108742a2,ns and medications at home to help with his battle against cancer.  We know this battle will be long and it will be difficult. It will challenge us in ways we have neve,1503.0,battle,battle,tp.nan
299eabac91cc5a52cbb6ecba108742a2,n his heart and soul! I know that God will lay his hands upon us as we face this battle like only true champions can!   Thank you all for reading this and following Nin,1823.0,battle,battle,tp.nan
299eabac91cc5a52cbb6ecba108742a2,"u all for reading this and following Ninja Blaze as he fights the most important battle he has ever fought!  “It’s Not the Size of the Ninja in the Fight, but the Size ",1951.0,battle,battle,tp.nan
299eabac91cc5a52cbb6ecba108742a2,"his has never been so true as recent events have led our family down the hardest path we have ever endured. On March 22, 2018, our son Blaze Powell, fell “being a boy",320.0,journey,path,tp.nan
d11cb8b2f6c0a3ecbc365c28fc7afbaa,"gh as eating out has often been the only option.    Our family has overcome many battles, but this is the biggest one yet. While we have recieved significant help from d",2485.0,battle,battles,tp.nan
9d19e2bf921b9a22c85647d3e2b45c08,ones in to help anyone else.Cancer has affected so many young lives and has been beaten over and over again and we are all confident that our girl will be another champ,998.0,battle,beaten,tp.nan
46007bf80afd5d943165b5fe92c5acbe,,,none,,tp.nan
6e3f0f5aae34cafdbe197ea734efd103,,,none,,tp.nan
a6b8a6245dca6c426898fa34bad4f5f4, this fundraiser is that it will provide financial relief so Travis can focus on fighting with peace of mind.  If you are not able to donate but interested in helping - a,1092.0,battle,fighting,tp.nan
a6b8a6245dca6c426898fa34bad4f5f4,"ke Travis to ask for assistance, we are taking it upon ourselves to Rally in his fight to Tackle Cancer. Our hope with this fundraiser is that it will provide financia",974.0,battle,fight,tp.nan
a6b8a6245dca6c426898fa34bad4f5f4," to better understand the road ahead. Right before new year we learned Travis is battling Stage 4B Lymphoma that has spread to his spleen, liver, lungs, and bones. In the",247.0,battle,battling,tp.nan
a6b8a6245dca6c426898fa34bad4f5f4,an intensive 12 month chemotherapy regimen will best set him up for winning this battle and continuing life with his beautiful family. Due to the intensity of his treat,543.0,battle,battle,tp.nan
8b701bf66edae5d2fc72d5b2b488f066,"My name is Linda Carter-Watkins.  This has been a long, exhausting battle with cancer since being diagnosed, January 2017, with Stage III Breast Cancer an",66.0,battle,battle,tp.nan
d5c9ef93488601b5ab03e0b755e09a8a,,,none,,tp.nan
83e39e3120b318a81be5ae32fd8db8eb,agement and gifts that will remove such a huge financial stressor for Dean as he fights this.  I have shared with many that my brother never asks for anything....he onl,4816.0,battle,fights,tp.nan
83e39e3120b318a81be5ae32fd8db8eb,"San Francisco and came back home with Cindy to Sacramento the next day.  So, the battle begins.  He is looked well considering!   We had our typical Christmas Eve famil",2264.0,battle,battle,tp.nan
b092ec9fe90eca66247630ae7ac1403c,"g the fighter that he is, chose to go to a rehabilitation center to continue his battle with cancer.  Myself, my two other siblings, and his wife are fully supportive o",2980.0,battle,battle,tp.nan
927d37043ad9f0df286027c4359f7dc6,"ble and nothing to be overly concerned with, here we are January of 2019 and the battle continues. He's had 2 surgeries, one for the initial removal of the mass and als",788.0,battle,battle,tp.nan
d69c51cd8934b89aa3d18e1d1989b634, to tip the website for your donation. Eranjan is in critical condition while he battles with metastatic cancer. It is impossible for him to go back to his family in his,108.0,battle,battles,tp.nan
69f60cae190969c1717587c7ab9c7001,,,none,,tp.nan
36b1929ec5bcd4e38fd3d0602d267754,,,none,,tp.nan
d89fc3601aa390ad95af84a19bd652de,"sts of dealing with high deductibles, travel, meals, missing work while they are fighting this together every step of the way is incredibly overwhelming. Please appeal to",1390.0,battle,fighting,tp.nan
d89fc3601aa390ad95af84a19bd652de,o get involved and assist Alex and his family on his road to recovery while they battle to overcome this horrible disease.,1604.0,battle,battle,tp.nan
e78558badc8b044e2e95942fbcd3bb3c,,,none,,tp.nan
3c3b5150d232c224b9efc5b6eb94f4f1,,,none,,tp.nan
92a0333bebcdcd8901da4c4201e9b59f,,,none,,tp.nan
8d90026fc39380502ce438f1ffb3186e,,,none,,tp.nan
34f65758241952e7351c37d2bfe9562d,,,none,,tp.nan
7c89af3dfc980cb39498f409962464c9,,,none,,tp.nan
ab8917ab92f46c6605c0a4dc9a6b442d,"py, and other life-saving treatments are both difficult and costly.  We have the fight of our lives on our hands right now and Curt will need all the help he can get w",1742.0,battle,fight,tp.nan
30df454aeac615ad1b03e7e740a13bea,. Let's help Abbey Conquer Cancer!! I'll keep this updated as we go through this journey!,1291.0,journey,journey,tp.nan
1f4a41ba8b6d2a91d53e1fedbb5fd92a,"icked cancer’s ass…which is exactly what Andrea is going to do.  But while she’s fighting and Laurie is doing everything she can to support Andrea and little Max, we can ",1863.0,battle,fighting,tp.nan
1f4a41ba8b6d2a91d53e1fedbb5fd92a,"is proud (and stubborn!), but these two attributes may be just what she needs to fight this battle. She is in her last year of school at ASU but will have to take a br",1335.0,battle,fight,tp.nan
1f4a41ba8b6d2a91d53e1fedbb5fd92a,"ave to stop working so she can concentrate all of her energy and efforts on this fight against cancer.Andrea has the great support of her mother, a dear friend to many",1550.0,battle,fight,tp.nan
1f4a41ba8b6d2a91d53e1fedbb5fd92a,"d to many, Laurie.  When Laurie was quite a bit younger than Andrea, she herself battled a different type of cancer.  She’s as feisty as her daughter and kicked cancer’s",1708.0,battle,battled,tp.nan
1f4a41ba8b6d2a91d53e1fedbb5fd92a,"g her case.  They all agree it is a rough treatment and she has a very difficult battle ahead of her.Andrea hasn’t asked for anything.  She is proud (and stubborn!), bu",1195.0,battle,battle,tp.nan
