char_location,fragment,keyword,kw_start,metaphorical,project_id,type
171.0,"), cancer & blindness. Today, Donald has hope.  Learn more about Donald's Cancer Journey at:  www.DonaldsCancerJourney.org Donald was born in Mutare, Zimbabwe on the 22n",journey,81.0,True,ab30167b82f22a3f8b9395461cfeba17,journey
6088.0,"ave not abandoned hope, but without funding, Donald can not continue his healing journey.We have started a trust fund for Donald in order that his treatment continue and",journey,81.0,True,ab30167b82f22a3f8b9395461cfeba17,journey
91.0,"me is Angie, I am a wife and mother to 3 wonderful children 12, 7, and 5... I am battling breast cancer for the fifth time... I was diagnosed with invasive ductal carcino",battling,81.0,True,cb665ca32386fd383baebf0d04b44f7c,battle
1040.0,n a chemo treatment that will continue until my doctor deems it unnecessary... I battle with pain on a daily basis that makes it hard for me to do everyday tasks. The n,battle,81.0,False,cb665ca32386fd383baebf0d04b44f7c,battle
,,,,,9d930aa3762a8ea0c7bf5bbf4f246357,none
0.0,"""Fight with Faith, Live with Freedom""I am, Isaiah Alexander. I am a 26 year old student",fight,1.0,False,ae3207bae2398acda68ec93ca2d37a74,battle
585.0,"l illness is limited. I have full faith in my healer and I know we will win this fight, but along this uncharted territory, I need support financially. My target facil",fight,81.0,True,ae3207bae2398acda68ec93ca2d37a74,battle
973.0,ood. All money raised will go towards the financial needs that arise during this fight. Doctors have made a prognosis of 2 years but I serve a mighty God and know that,fight,81.0,True,ae3207bae2398acda68ec93ca2d37a74,battle
1250.0," My life has been a story to share. I've always lived to serve and inspire. In a fight for my life, the support I receive from everyone showing love has returned that ",fight,81.0,True,ae3207bae2398acda68ec93ca2d37a74,battle
1394.0,"love has returned that inspiration and encourages me everyday I wake.  Once this fight is won, I want everyone who has contributed to receive a special gift from me an",fight,81.0,True,ae3207bae2398acda68ec93ca2d37a74,battle
576.0,"s terminal illness is limited. I have full faith in my healer and I know we will win this fight, but along this uncharted territory, I need support financially. My t",win,81.0,True,ae3207bae2398acda68ec93ca2d37a74,battle
,,,,,2f0f7f30de18c4863ddf28f08dbc1cb6,none
,,,,,1266b0042c15bf4c5a22b7b6ac386b07,none
80.0,"My name is Joe Hyden, and this is about my wife and best friend Joy Hyden who is fighting Stage IV cancer at 30 years old. In January 2015, I was laid off from my oversea",fighting,81.0,True,911426a8b95a3717670f2e203457943e,battle
2522.0,as possible and to have screws inserted into her spine for support. She has been fighting this cancer with all of her strength. She walks a half mile each day no matter h,fighting,81.0,True,911426a8b95a3717670f2e203457943e,battle
3704.0,stics aren't on our side. But it doesn't mean either one of us will give up this fight. There are stage IV lung cancer survivors out there and Joy is extremely tough. ,fight,81.0,True,911426a8b95a3717670f2e203457943e,battle
392.0, time of need to ensure Jake can get as much support and care as he needs and to fight this disease!!!All donations go directly to the Elson family.,fight,81.0,True,5061f8ac2db9c9c9fcf4590bd491f79d,battle
,,,,,6c02f67caa2fe880106e4e98f9acf5ef,none
723.0,"e three testicular cancer) he was determined to continue working part time while battling cancer.  After four rounds of chemo, which were five days a week for six hours a",battling,81.0,True,10acf12f14009a45b7889897b9cf6988,battle
2113.0,"ate, every little bit helps. Thank you for taking the time to read about Hunters battle with cancer and donating  to this amazing persons cause/future!",battle,81.0,True,10acf12f14009a45b7889897b9cf6988,battle
,,,,,1051fc5b056ed06083492c073ec779c6,none
898.0,"r's wedding, watched her second grand daughter come into this world and put up a fight against cancer. She continues to live by her faith and values but she is no long",fight,81.0,True,84465e7f3d8457ace8866e95b16f531e,battle
378.0,"y harm to others. She was our rock, the person who held the family together, and fought others like a mama bear that she was when someone spoke ill of her cubs. She wor",fought,81.0,True,84465e7f3d8457ace8866e95b16f531e,battle
3103.0," well enough, or a trip somewhere as a family, she is committed to both fiercely fighting and living for her boys.Here is where I challenge you – friends, family, and fri",fighting,81.0,True,ae00cc1a65110591c114218e634e65f1,battle
3805.0," find a way to help provide this sweet woman the financial resources to focus on fighting and living well.  To be clear and transparent, any money donated here will be us",fighting,81.0,True,ae00cc1a65110591c114218e634e65f1,battle
259.0,"that no amount of time or distance can diminish.Our precious Heidi is now in the fight of her life.  At the age of 38 years old, she was recently diagnosed with a rare",fight,81.0,True,ae00cc1a65110591c114218e634e65f1,battle
716.0,"ly starting 3 rounds chemotherapy, in an effort to give her more time.  She will fight with everything she has for more time with the loves of her life, her sons.  To ",fight,81.0,True,ae00cc1a65110591c114218e634e65f1,battle
2431.0,"ot have any medical or personal leave.  When she quit work last week to focus on beating this awful disease, it was literally her last pay check.  She has moved in with ",beating,81.0,True,ae00cc1a65110591c114218e634e65f1,battle
4001.0," The purpose of all donations is to allow her a way to spend her days focused on beating this awful disease, covering medical bills, and spending her time with her boys.",beating,81.0,True,ae00cc1a65110591c114218e634e65f1,battle
,,,,,95e832eb001531967c67c629bdffb0c6,none
368.0," health insurance. As soon as it is paid, she will be able to find treatment and beat her growing cancer.


This FundMe is to cover the cost of insurance along with l",beat,81.0,True,666127c50131e8ab333d4ef998e4fedf,battle
941.0,ach direction for her appointments.Deb has a very positive attitude and plans to beat this disease.  She asks that you keep her in your thoughts and prayers.Deb and h,beat,81.0,True,a53345575215ba1beb2be627229fa73c,battle
1131.0,rateful for the wonderful family and friends walking alongside them through this journey.  Any contributions you are able to give will help relieve some of the financial,journey,81.0,True,a53345575215ba1beb2be627229fa73c,journey
,,,,,5c8782fd4adcafeb60ee903c5d354826,none
1756.0,"emester left into finishing his goal, Jacob felt two lumps in his throat and his battle with cancer began again. 


After 7 years of remission, Jacob was diagnosed with",battle,81.0,True,7259969d3d59ee8983b3181992261ae9,battle
247.0,"ld and in the 3rd grade and such a wonderful kid! As Cam and his family begin to fight this uphill battle, we have decided to rally the troops together and help them o",fight,81.0,True,a7086b089b56eba57bca16611f3adc53,battle
411.0,"m out! To ease the burden of the upcoming medical expenses, our army is ready to fight and contribute in any way possible. We can’t imagine what they must be going thr",fight,81.0,True,a7086b089b56eba57bca16611f3adc53,battle
873.0,"hus far and it is only just beginning! So, Please put your gear on and help this fight by donating now and sharing the link!",fight,81.0,True,a7086b089b56eba57bca16611f3adc53,battle
265.0,"grade and such a wonderful kid! As Cam and his family begin to fight this uphill battle, we have decided to rally the troops together and help them out! To ease the bur",battle,81.0,True,a7086b089b56eba57bca16611f3adc53,battle
1061.0,and for little Christian and the road that they are going to have before them in battling this cancer. I am asking that anyone and everyone please pray for my family and ,battling,81.0,True,572fa5b0a8b6da2fd12a299b487a20e8,battle
,,,,,3dd841b5d5294f9f4b70564c3f539285,none
,,,,,596940a81589f077cb33b32743b096a1,none
2038.0,d clinical trials. Janelle and her family greatly appreciate your support in her fight against cancer. We thank you for your positive thoughts and any contribution to ,fight,81.0,True,27b087544bfc8f5fad36d33cfeaab296,battle
1605.0,"track to graduate from UMass Amherst in May 2019. As Janelle continues this long journey, she needs your help! She is currently receiving treatment and going through rou",journey,81.0,True,27b087544bfc8f5fad36d33cfeaab296,journey
2155.0,"or your positive thoughts and any contribution to her fund.  To follow Janelle’s journey, check out her blog at  https://climbingontrees.com #TeamJanelle #BeatSarcoma #S",journey,81.0,True,27b087544bfc8f5fad36d33cfeaab296,journey
3677.0,"d, I love You and I can’t wait to see You face to face. Amen.As you can imagine, fighting this battle is taking resources the family doesn’t have. Your love, prayers, and",fighting,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
121.0," the underdog here,” was how Jeremiah’s oncologist described his cancer. “Got to fight harder.” Preliminary pathology suggests that Jeremiah’s cancer is Osteoblastic O",fight,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
627.0,"ters. The youngest of five brothers who all played football, Jeremiah learned to fight. Years of losing on the football field trained him to fight hard. His hard work ",fight,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
687.0," Jeremiah learned to fight. Years of losing on the football field trained him to fight hard. His hard work paid off. He is an all-star, state champion. But it was his ",fight,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
851.0,"is love for Jesus and the family ministry to abolish abortion that taught him to fight harder. Now he’s in the battle for his life. In July 2017, Jeremiah rededicated ",fight,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
3338.0,"erything that is of me fall to the waste side. Oh Lord, strengthen me that I may fight the battle with a courage Satan cannot tamper with. If You take me home or leave",fight,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
3436.0,"with a courage Satan cannot tamper with. If You take me home or leave me here to fight a little longer, may it be Your breath in my lungs and Your song on my tongue. L",fight,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
10.0,"Jeremiah’s Battle for His Life“Definitely the underdog here,” was how Jeremiah’s oncologist descri",battle,11.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
881.0,"ly ministry to abolish abortion that taught him to fight harder. Now he’s in the battle for his life. In July 2017, Jeremiah rededicated his life to Christ and was bapt",battle,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
3348.0,"hat is of me fall to the waste side. Oh Lord, strengthen me that I may fight the battle with a courage Satan cannot tamper with. If You take me home or leave me here to",battle,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
3691.0,"and I can’t wait to see You face to face. Amen.As you can imagine, fighting this battle is taking resources the family doesn’t have. Your love, prayers, and support are",battle,81.0,True,f1c3bedcbcd90eebbacc96d5ff5a7ecc,battle
956.0,"an traditional radiation) and immunotherapy, which triggers the immune system to fight any existing cancer cells, for four months. Treatment has been somewhat successf",fight,81.0,True,012d00c98eddc7008ead0626187afa72,battle
,,,,,20c03484f1e17ff470ad98cf8e22d397,none
27.0,"Our little lion cub who has fought such an incredible battle with a rare childhood brain cancer (ATRT) has, sadly, ",fought,28.0,True,cf99740f8b31658a3ba1afb26f435578,battle
53.0,"Our little lion cub who has fought such an incredible battle with a rare childhood brain cancer (ATRT) has, sadly, relapsed.  The intensive t",battle,54.0,True,cf99740f8b31658a3ba1afb26f435578,battle
307.0," provide money for alzheimers research alongside brain cancer research. Join the fight by donating, your donations are greatly appreciated.   www.gofundalzheimers.com",fight,81.0,True,8dabf8deb4043ce320ed0b21ab89485c,battle
,,,,,688468a5ae45d544199f8825e137c55a,none
,,,,,7f571f9f6d8d3e6d7dd71ba40bdf3ca7,none
1863.0,"will forever be in my thoughts and prayers, I will forever be thankful, and will fight hard to ensure it will not all be in vain!We have a large goal. Our goal is $45,",fight,81.0,True,69f9cb7d3b023e2558636e2f8171f4f1,battle
2090.0,"donations, advise and prayers. I have high hopes that soon I will be walking the path of a healing journey. Through all of this I look to the grace of God,Isaiah 41:1",path,81.0,True,69f9cb7d3b023e2558636e2f8171f4f1,journey
2108.0,"and prayers. I have high hopes that soon I will be walking the path of a healing journey. Through all of this I look to the grace of God,Isaiah 41:10 – ""So do not fear, ",journey,81.0,True,69f9cb7d3b023e2558636e2f8171f4f1,journey
,,,,,8e3ea39f758e865855916334897ae03e,none
,,,,,1cc7b3331dde71026256edac82e6bb65,none
92.0, of 2016 Bobby Sell was diagnosed with bladder cancer. Unfortunately he lost his battle to this horrible disease. He leaves behind his wife and 15 year old son. Bob was,battle,81.0,True,41bb3ef583dbf510e23b6b5869582887,battle
,,,,,acb828572ca2f73db099134e69d12dd8,none
,,,,,b734bd95d9722a7ad0f738cde7275caa,none
,,,,,bd35ee2c3b86ad573305f0e8dc025626,none
,,,,,6fa4a02a55c34cd43a96885add514fd8,none
,,,,,d085f52d056e7ab393ca092813fe4a44,none
445.0,"oaps, changing my diet, avoiding toxins, time off from working in the sun in AZ. Fighting to save our home, I applied for hardship with my mortgage company Wells Fargo to",fighting,81.0,False,caca1f5a30dc94ef0aba07df6930fe34,battle
,,,,,81311dcb0c3c529d10ecb848ce8f200f,none
1244.0," Can you imagine having to sell your home, your safety, your comfort in order to battle cancer?  Every dollar counts.  No amount is too small, even $5 helps to pay for ",battle,81.0,True,eaf34465f8616f7c1aaa578cecc153da,battle
909.0,"e can take some of the financial burden off her plate, she can focus entirely on beating this.  This money will be used for basic necessities such as shelter, food and v",beating,81.0,True,eaf34465f8616f7c1aaa578cecc153da,battle
,,,,,58585bb2a9e7ea8a1452348d62e66098,none
1039.0,u are in town and pass the ginger jar come in and say hi and help a local family fight the battle of a lifetime,fight,81.0,True,84d9c52f1820b19461499b3754d8655e,battle
1049.0,own and pass the ginger jar come in and say hi and help a local family fight the battle of a lifetime,battle,81.0,True,84d9c52f1820b19461499b3754d8655e,battle
335.0," Throat. If Successful, Surgery Would’ve Been Performed To Remove The Rest.  She Fought Hard while Managing To Make It Through All Of Her Appointments. The Treatment Pl",fought,81.0,True,b75ef21174343cbfadd41f1f337f38d0,battle
126.0," With Stage 3 Esophageal Cancer.  On Sunday, September 16, 2018 Our Mom Lost Her Battle With Cancer. She Received Chemotherapy And Radiation Treatments from January-Apr",battle,81.0,True,b75ef21174343cbfadd41f1f337f38d0,battle
,,,,,833d25138a21c14d66741b5dd4576b63,none
,,,,,428b758dfcc2b3211934095436f177ea,none
269.0," the past month, Sally learned that the pain and constant illnesses she has been fighting was due to her having stage 4 Lung cancer.  It has already been determined that ",fighting,81.0,True,b06509c7f7bfcfc3ce142697946680b4,battle
1340.0, would start this fund to help Carly pay for her mom's bills so she can focus on fighting this cancer! Sally is always there to give her constant love and support to anyo,fighting,81.0,True,b06509c7f7bfcfc3ce142697946680b4,battle
792.0,"t of chemo is on hold until she’s strong enough. It’s been a day to day constant battle to keep her spirits and all around well being, positive. Although she has medica",battle,81.0,True,b06509c7f7bfcfc3ce142697946680b4,battle
,,,,,8a1fc96d4d6e4fbb643e92b1e6144b5c,none
,,,,,5649f62259fa35ec410eae497a6e5f4f,none
456.0,"ing. My insurance situation is screwed up currently, and have been in an ongoing battle to have it reinstated. That means I don't have that option, and the tests that I",battle,81.0,False,7d3449824932e8a3b8bf43c3453052c5,battle
1798.0,"n Facebook and shocked us all as well:  ""Yes, it's really true. After 3 years of fighting the good fight, 2 rounds of chemo, radiation and 12 surgeries, the cancer is bac",fighting,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
3247.0,we need a village.  We need an army.  We need the help of many.  Help Laura keep fighting. She wants to go HOME to New England to fight this battle at Dana Farber in orde,fighting,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
4108.0,"ls were over $17,000.00 and keep in mind that was only ONE year and she has been fighting for 3 years. She is also loving wife.  She supports her husband Rich in any way ",fighting,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
5172.0,"ging though of possibly leaving behind 2 young children if she can't get help in fighting this battle.(Laura & her kiddos)In her strength, Laura also said ""The bottom lin",fighting,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
7140.0," person I know. Please keep Laura in your thoughts and prayers and help her keep fighting, help her to stay BOSTON STRONG and to keep on ROARing  with Katy Perry loud and",fighting,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
181.0,"she was told that she had Stage 4 Breast Cancer.  She has chronicled much of her fight over the past 3 years - the ups and the downs - and bared her soul, all the whil",fight,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
1816.0,"cked us all as well:  ""Yes, it's really true. After 3 years of fighting the good fight, 2 rounds of chemo, radiation and 12 surgeries, the cancer is back and now in my",fight,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
3296.0, help of many.  Help Laura keep fighting. She wants to go HOME to New England to fight this battle at Dana Farber in order to be with her family and also to be surroun,fight,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
4997.0,"especially for her ""kiddos"" but I myself cannot imagine the thought of trying to fight so hard, worry about money, housing, college expenses, healthcare and still have",fight,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
3307.0,ny.  Help Laura keep fighting. She wants to go HOME to New England to fight this battle at Dana Farber in order to be with her family and also to be surrounded by the l,battle,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
5186.0," possibly leaving behind 2 young children if she can't get help in fighting this battle.(Laura & her kiddos)In her strength, Laura also said ""The bottom line is - medic",battle,81.0,True,1538983d717f4a5da0877b39c1c4b7ba,battle
,,,,,9a53b3f9800b90a3009895148ccace1c,none
,,,,,bfeb9e85942e8585c5aa93a113db4876,none
57.0,"As luck would have it, only months earlier we were on our path to the '2 year cancer clear' list; the doctors were happy with the results. We d",path,58.0,True,4af434793e380b650d276db5ee5b3711,journey
,,,,,ba987318ffdcb5c9bcd28420f4289cb1,none
307.0,to worry about how she's going to pay for the treatments that she has to have to beat this. All I want her to focus on is her treatment and recovery..,beat,81.0,True,4c6959f370a81d6f85e93f77425452dc,battle
,,,,,595f18cfff5384bbb3163ef9ea8178bd,none
425.0,"ight together, and I know he will get through this. He has a great doctor who is fighting with him and is guiding us through this difficult process. Please, if you can he",fighting,81.0,True,1a6c62c5592fab38026ba9a079241d44,battle
262.0,"to get himmedicaid, this is a slow process,  so hopefully soon. We have a lot to fight for, he is the most amazing mab i have ever had in my life. We all have to fight",fight,81.0,True,1a6c62c5592fab38026ba9a079241d44,battle
343.0,"fight for, he is the most amazing mab i have ever had in my life. We all have to fight together, and I know he will get through this. He has a great doctor who is figh",fight,81.0,True,1a6c62c5592fab38026ba9a079241d44,battle
,,,,,d3e783bce554313df27c527e37b3e0ee,none
,,,,,47623494d86f93a74851b58322aa57b2,none
428.0,"bing gravity of this diagnosis settled in, we knew that no matter what, we would fight this fight together, for as long as we are given. From the second the words seep",fight,81.0,True,7dc4e8503f285e218db8cc5064c22a9c,battle
439.0,"y of this diagnosis settled in, we knew that no matter what, we would fight this fight together, for as long as we are given. From the second the words seeped from the",fight,81.0,True,7dc4e8503f285e218db8cc5064c22a9c,battle
912.0,r young worlds upon. I am in awe of his courage and strength as he has begun the fight of his life with a peace and gratitude beyond my comprehension. God has truly co,fight,81.0,True,7dc4e8503f285e218db8cc5064c22a9c,battle
1529.0,"on't even know. We have been touched and changed by it.  Still, the wages of the battle and the severity of losing are ever present and hard to keep at bay.  This journ",battle,81.0,True,7dc4e8503f285e218db8cc5064c22a9c,battle
1326.0,"lives. I know I can speak for both of us in saying that in a very real way, this journey - as painful as it is - has shown us the power and beauty of God's love through ",journey,81.0,True,7dc4e8503f285e218db8cc5064c22a9c,journey
1611.0,attle and the severity of losing are ever present and hard to keep at bay.  This journey is about so much more than money. But the reality of it cuts deep into our finan,journey,81.0,True,7dc4e8503f285e218db8cc5064c22a9c,journey
766.0,is Go Fund Me? Stephanie has worked incredibly hard to get her life on the right path. This year has been especially difficult for her. From finding out that she has ,path,81.0,False,7b747ee23ad37479720b9b045656c210,journey
,,,,,e037a44f74eb194c304630ea13680bb6,none
1728.0,"ed kidney, they were developing extremely quickly and extremely large. I've been battling kidney stones since before the cancer but never to this extent. After having mul",battling,81.0,False,9b9dedb89075309c9d2bdee2a22b8e55,battle
36.0,"Please take a moment to read my sons journey since we were informed of his diagnosis. Donations, kind words and positive thou",journey,37.0,True,9b9dedb89075309c9d2bdee2a22b8e55,journey
1392.0,"had a long road ahead before I could see the light at the end of the tunnel. The journey consisted of quarterly scans, tons of appointments all over New England and lots",journey,81.0,True,9b9dedb89075309c9d2bdee2a22b8e55,journey
,,,,,6c47260aad81b6c54b9e2b3b6c9ab3bc,none
3178.0,"be most grateful as your gesture will make all the difference to buy him time, a fighting chance and a new life.",fighting,81.0,False,d775d482d6ad44b56db4d2d6167c8994,battle
164.0,"st uncle, Puis Lewis, comes from a remote village in India. He was determined to beat the poverty his family was in and came to Dubai in 1993. During the 20 years, he",beat,81.0,False,d775d482d6ad44b56db4d2d6167c8994,battle
,,,,,d945cd0a9e5f3302b381ae58ae0c911f,none
552.0,"e for at least the next 6 months. He is unable to come back home until then. The battle has begun for this brave little soul. As his teacher, i am pleading with everyon",battle,81.0,True,6c2f73e7c255e14067c54daae8b168fd,battle
365.0,"m family and that he is missing tremendously. He and his wife Joyce, have a long journey ahead of them. We know many people are concerned, wanting updates on his journey",journey,81.0,True,fc5f5bf16e5ee6e51af15af1a07a38f3,journey
446.0,"journey ahead of them. We know many people are concerned, wanting updates on his journey, and are asking how they can help. Auther needs "" round-the-clock"" care and an a",journey,81.0,True,fc5f5bf16e5ee6e51af15af1a07a38f3,journey
,,,,,0789afd30ce21ff69bc227ad0a964823,none
,,,,,b98030adab8f945140aa82d9fb479cd0,none
2061.0,"tpatient expenses after transplant.Having put their lives on hold for this rough journey ahead, we as his family have chosen to coordinate this GoFundMe page to help eas",journey,81.0,True,018e38ef965b33778e26a9ae459de4fb,journey
1526.0,"ould like to now ask you to consider making a donation to contribute towards her fight, so that she may concentrate on beating this disease and living a long and happy",fight,81.0,True,22fb7f5968d7be39a0ebef39a3acd289,battle
1564.0,"aking a donation to contribute towards her fight, so that she may concentrate on beating this disease and living a long and happy life. No amount is too small.  Any amou",beating,81.0,True,22fb7f5968d7be39a0ebef39a3acd289,battle
1903.0,  Help me make it possible to make sure Angela has nothing to worry about except beating cancer..... and SHE WILL beat cancer!! Please keep Angela in your prayers and ke,beating,81.0,True,22fb7f5968d7be39a0ebef39a3acd289,battle
1936.0,e sure Angela has nothing to worry about except beating cancer..... and SHE WILL beat cancer!! Please keep Angela in your prayers and keep sending love and encouragem,beat,81.0,True,22fb7f5968d7be39a0ebef39a3acd289,battle
,,,,,d3d2d072957edc478c657e67b69dc762,none
,,,,,041e5ee08863d63d3c0d26d50625807c,none
31.0,Jim Clark has been courageously battling brain cancer for the last 7-8 years.  The last few months have had many set-back,battling,32.0,True,0cf9bf0d0d9f84857e7b0cc14bc0cc2f,battle
737.0,"ency, Corneal Dystrophy, Arthritis and more did not qualify me for Disability (I fought it all the way up), I do not qualify for Unemployment, as they consider me ""disa",fought,81.0,False,66a68a0544b434e101a6f21828ee3a8c,battle
,,,,,e886afc5bfdd80b11e0ecb51caf3ee74,none
146.0,.He is in his final stages getting ready to be called up to heaven. Ron has been battling Renal Cell Carcinoma for the past year. Ron was an Angel in this world he has to,battling,81.0,True,d90c8a136eb87ab41a02afbefbd95652,battle
1420.0,"sitting ringside watching this nightmare unfold. There is no doubt, Joey is in a fight for his life. However, we are finding the faith and are determined to stay posit",fight,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
447.0,"re able to remove the tumor located where his left kidney should have been. Joey fought a courageous battle against kidney cancer, and won, or so we thought. Early this",fought,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
467.0,"e tumor located where his left kidney should have been. Joey fought a courageous battle against kidney cancer, and won, or so we thought. Early this year, Joey started ",battle,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
1074.0,"ncer is frightening.I was raised to never be drowned by the negative in life, to battle through, to always find the light. When I met Joey, I knew he lived exactly that",battle,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
3346.0, way-- to give hope. We have found an amazing clinic that can help Joey win this battle and unfortunately his insurance does not cover this treatment. Joey has not been,battle,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
3197.0,"aging trainer you can possibly be paired with. His ultimate goal is obviously to beat this cancer, but the reason is to help other patients along the way-- to give ho",beat,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
3337.0,along the way-- to give hope. We have found an amazing clinic that can help Joey win this battle and unfortunately his insurance does not cover this treatment. Joey ,win,81.0,True,7ef3a13a7011574d17d896b616e349a6,battle
4157.0,"d the  support of our family, friends and anyone who is companioate torwards our journey  to access these treatments and help Joey maintain some financial stability. Any",journey,81.0,True,7ef3a13a7011574d17d896b616e349a6,journey
,,,,,285be7a8637354ab188d277c346c1fb7,none
,,,,,7b1cd9a44e796c249e78c785d5784f4d,none
17.0,Sam Coquerille is battling an aggressive rare form of skin cancer. Donations will help with lodging for fam,battling,18.0,True,ef08d11eaec35e0b299a0f8ce42c82a0,battle
,,,,,7d7b023a9ffbc17697efed87572de7f8,none
,,,,,385bd1985ffcf57ddcf3e7aae6b87946,none
1237.0,ave been receiving and intend to pay-it-forward with any money leftover after we beat this will be going to the LLS – Leukemia & Lymphoma Society !!With LoveFerens Fa,beat,81.0,True,38db1e2786b8037566dffcb8df470cb2,battle
183.0,"and best friend has Cutaneous T Cell lymphoma, a rare and aggressive cancer. The journey started with an ear infection, lead to a horrific rash from head to toe which br",journey,81.0,True,38db1e2786b8037566dffcb8df470cb2,journey
,,,,,a35203f9446e754a4ab0ebbec7dd0ea9,none
,,,,,74aa87f74df5b49dd1a2772a227b6fb9,none
865.0,"o help and surround her with love is what is most important, so she can focus on beating this thing. Please spread the word. Thank you from the bottom of our hearts.",beating,81.0,True,ceb451e5c59bf879f0dfe14a511786b0,battle
,,,,,e7df0797ae1735f316fa7322018f2055,none
,,,,,b11b1cdafe93832511a2c32560621879,none
,,,,,b3a80b883723b0a378f418943843c563,none
1366.0," he was 8 yrs old but his father passed away 2yrs prior to cancer as well --This journey for bobby will be long, physically, emotionally, and financially exhausting due ",journey,81.0,True,4a0aec3391bad849bd3f9343203cfdc8,journey
2735.0,ease pass this along to your friends and loved ones so everyone will see Bobby’s journey. We ask for any gift you can give. Any gift of money and prayers will help great,journey,81.0,True,4a0aec3391bad849bd3f9343203cfdc8,journey
316.0,"inner. There will be a raffle as well. Please join us in supporting Donna as she battles Esophageal Cancer. This was a very sudden and unexpected diagnosis, and treatmen",battles,81.0,True,73ff857c0326d672172a2e43e005939e,battle
905.0,ation and possibly surgery.  Jonathan is positive! He is finding the strength to fight this cancer!JONATHAN IS STRONG! HE WILL STRIKE OUT SARCOMA!Jonathan’s treatments,fight,81.0,True,f9743ad1635bdd81c971126a64792afc,battle
759.0,"es to read, play board games and watch Survivor with his mom.Jonathan has a long journey ahead of him.  Treatments will include chemotherapy, radiation and possibly surg",journey,81.0,True,f9743ad1635bdd81c971126a64792afc,journey
,,,,,943ce64e682da82a8eed93f5dd3906ae,none
,,,,,4448543f06a846d19301d7a482fe71d8,none
834.0,"s (Lymphoma). Though this cancer is treatable but not curable, we are still in a fight against time due to the cancer not being within his bloodstream. Procedures and ",fight,81.0,False,f77eebc20f270deaca3dedc189fb2c26,battle
1110.0,"ut funding sources are few to none due to this rarity of the disease.Join in the fight with us to help our Friend, our Loved One, Kernell get the care needed because f",fight,81.0,True,f77eebc20f270deaca3dedc189fb2c26,battle
1221.0,"nd, our Loved One, Kernell get the care needed because friends don’t let friends fight alone. $10 donations |$20 donations or whatever you’re able to give to help us f",fight,81.0,True,f77eebc20f270deaca3dedc189fb2c26,battle
1306.0,t alone. $10 donations |$20 donations or whatever you’re able to give to help us fight this fight together.No contribution is to small as it is all needed to help with,fight,81.0,True,f77eebc20f270deaca3dedc189fb2c26,battle
1317.0,0 donations |$20 donations or whatever you’re able to give to help us fight this fight together.No contribution is to small as it is all needed to help with continued ,fight,81.0,True,f77eebc20f270deaca3dedc189fb2c26,battle
1619.0,in agreement with us in prayer for total healing of Kernell and follow Kernell’s journey to witness his testimony. (Comment. “In Agreement” to let God know that you’re t,journey,81.0,True,f77eebc20f270deaca3dedc189fb2c26,journey
,,,,,d2f931a144bbdcf36a70c25877eb8117,none
,,,,,12011aaf8bd9e0d2ce0206c82dbb330f,none
,,,,,0174f8bc2d755a1ee78dae2b8d17ef58,none
,,,,,1ad66bc95e2df786dbacf507830bedb9,none
,,,,,69a5190d7e650a1fe26e86fe384b0bee,none
,,,,,3308f21b39e69868bf949d03e4b4cb7e,none
6827.0,o. Phoenix is such a happy natured baby who has proven to everyone that he has a fighting spirit by still being the same charismatic boy through this whole ordeal and as ,fighting,81.0,False,23cb574486ac02da49b9f4ee58f1d0a6,battle
1557.0,"of his kidneys, not to mention his post recovery and further chemo later on. The fight through ChemotherapyAt the beginning, Phoenix had to undergo six gruelling weeks",fight,81.0,True,23cb574486ac02da49b9f4ee58f1d0a6,battle
