ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
rlo2t9wx7hqk1bajjo8z,35,male,literal,19077,3616,3256,29806,57810,43683,5859,3740,5611,4152,3282,21057,5294,17108,4693,5055,233520,1,2,"Jason is a fighter who is doing everything he can to beat Lymphoma. He needs help financially, but is dedicated to beating the disease.",6,4,5,N,Y,M,B,75-100k,Y,55,Effectiveness of message on funding site.,
rn4k9hs2fzz7wfcowz9h,20,female,journey,33984,4264,10126,83206,50198,101340,10046,3062,8245,7077,3381,8111,3781,36494,20199,6566,392414,1,2,I will like first tell a friend about the the Jennifer's situation and when am able to explain the situation to a friend he will definitely help in terms of donation ,5,4,6,N,N,M,B,50-75k,Y,28,"NA",Great task
rps54tl9zvt7f3u93jo3,30,female,battle,38947,3225,5157,43591,84034,30307,12055,3010,5816,3211,4337,17428,5308,3265,1414,25966,287475,1,2,Jennifer has cancer and is fighting it.,4,6,5,N,Y,M,B,50-75k,Y,50,,
rrc53ktsjhlxqlf1vbl5,25,female,battle,10761,7947,5476,40289,74502,114718,6862,3854,4678,4918,3502,17616,5750,4982,1975,6735,315102,1,2,Jennifer is a good person and battling with stage 2 Lymphoma.She needs to undergo several treatments of chemo therapy and other medical treatments. It is going to be physically and financially draining for her and her family. And hence we need to raise money for her treatment.,2,4,6,N,Y,F,B,100-150k,Y,35,,
rtbr4xj42jv6ekmnyobo,39,male,battle,11813,2077,4110,5709,5377,31851,3898,3006,6671,3243,2635,13162,4286,2818,1777,5311,108091,2,0,"The Bowl for Jason's Friends Foundation annual fundraiser is a fun community event involving nearly 1000 bowlers and even more donors and sponsors at El Mark-O Lanes in Casper, Wyoming.",4,5,5,Y,Y,M,B,25-50k,Y,25,,
rufzwck5okdtvc7q19k9,0,female,journey,20285,4433,4813,34083,31668,51240,10231,4732,5178,4855,2910,18673,5800,10607,4014,4490,218475,1,2,A person with lympona that needs treatment for 3-4 months. Needs some money just like everyone.,0,1,0,N,N,M,A,10-25k,Y,50,not sure?,no
rw3ajgweubhnehxkrpcb,15,female,literal,1821,2015,2959,20483,45513,42716,15024,2676,2343,4149,1358,7355,3870,3586,996,2145,159900,1,2,It's a daily challenge to have to go through various amounts of treatments,0,4,2,N,Y,M,HS,75-100k,Y,18,,
s0zk01ha32f6nq3h4kd7,35,male,battle,6636,8212,6945,6765,28558,43345,3454,6197,4915,6847,3509,17722,5941,3447,2067,5552,161261,0,2,it is various consept,5,4,4,N,N,M,B,75-100k,Y,25,,
s3cqcedmg18eumlgujyt,5,male,literal,17922,2295,4150,42104,142628,41438,8174,6118,6183,6398,15485,9433,5061,3119,2007,7503,320510,1,2,Jason has a disease that restricts his ability to function effectively.,0,5,5,N,N,F,B,<10k,Y,49,,
s3jvws8g9tu05up3g88s,45,male,literal,13362,2764,4295,104974,101109,25662,7150,2614,6478,14622,3198,14018,4534,14511,2463,15238,337499,1,2,He is sick and needs help. Jason got sick at no fault of his own.,2,6,6,N,Y,M,M,25-50k,Y,41,How much money a person will donate.,
s46zcslf5bm7n2ey8nuf,25,male,battle,129832,6294,5884,230968,350532,46563,11602,6992,8074,7735,5335,12408,7403,144848,5119,163546,1145989,1,2,his situation is critical and the friend feels bad about it.,20,5,5,N,N,F,M,100-150k,Y,51,TO UNDERSTAND HOW PEOPLE MAKE DECISIONS ON DONATION TO THE NEEDY.,NO
s65b4ayhbqhubsk9dqo4,0,male,journey,5881,1615,1332,5365,16844,21823,5764,8595,4060,2825,2446,16178,2933,28254,2399,18326,146985,1,2,He has Lymphoma and will need many procedures to maintain his health.,0,3,4,N,N,F,HS,<10k,Y,18,How sympathetic people are when they could choose their own interests over someone else's,
s6lxr89tt67n0ys44qwl,25,female,journey,2593,2264,2089,17401,12598,58606,4365,2807,86472,3986,1558,5641,2155,1870,1146,1593,207610,1,2,"Jennifer is undergoing therapy for cancer. She is remaining strong and is on her path towards remission, but needs more money to pay for her treatment. Jennifer's friend is the one managing this crowd-funder. ",0,4,4,N,N,M,HS,<10k,Y,24,,
s86gewy14o1swvqgg98z,45,male,journey,6861,4707,5497,37830,186690,1161948,4959,6898,6417,3246,2598,6890,3186,3684,6998,13859,1466841,1,2,Jason's was suffered with stage II Lymphoma.he need a treatment of Chemotherapy and possible local radiation as well.For this medical issues he need money for that. As a friend we need to help Jason so I raise a money to help him,2,5,5,N,N,M,B,50-75k,Y,28,,nice study
s8wu3g0tmpc1d5mj58rl,42,male,battle,22062,6078,17294,100812,26888,77618,14701,18635,10290,11439,16228,31416,11524,7598,2444,8731,385170,1,2,jason is situation is very poor,5,5,4,N,Y,M,B,50-75k,Y,50,,
s9xwkdnwbgfq9uxb8up2,15,female,literal,13366,7937,10130,33875,17270,256815,7468,3975,10671,6683,5325,10779,8640,2499,3532,7133,408932,1,2,"This situation is difficult to the jennifer She knows everyday complicated to the surgery  Aniston described the gradual progress of her new relationship with her mother It's been really nice. It's crazy what, you know, your life kind of being turned upside down will lead you to its very to worth.",6,4,5,OO,Y,F,B,10-25k,Y,32,,
s9zb1cxm4snlrtpnbp97,35,female,journey,12490,8339,5623,23243,17852,116097,5217,2288,7329,9788,4228,9470,4310,41504,4737,8349,283519,1,2,JENNIFER LOT OF STRESS SITUATION TO MANAGE THIS FRIENDS BUT LOT OF WORK IS ACTIVE TO DONE THIS STUDY DESCRIBE SIMILAR LOT OF FUN TO PARTICIPATE BUT NOT MANAGE THE SITUATION,10,5,5,N,Y,M,B,50-75k,Y,18,LOT OF INTERESTED AND MORE INFORMATION GATHERING TO STORED FOR MY MIND TO ACTIVE THIS EXPERIMENT,GOOD ONE
sblrd9upa6bgazwkogqq,0,male,journey,20665,3509,3871,28867,60984,49192,7259,5502,4662,2664,4086,10706,6216,20419,10215,19007,258199,1,2,"He has lymphoma, but is going through radiation therapy as treatment.  He has 3-4 months of treatment ahead of him, but is strong and determined to make it through.",1,1,5,N,Y,F,B,25-50k,Y,63,willingness to donate to a stranger?,I appreciate the opportunity to participate!
sc4np9o2xs655zw5h3nf,25,female,journey,10850,2225,3497,16126,34740,29294,5290,2693,4428,3184,2801,7796,2814,2220,1174,5477,135203,1,2,Jennifer was recently diagnosed with Lymphoma. She is going to be regularly undergoing treatment and needs help with the costs.,5,6,5,N,Y,F,B,50-75k,Y,30,,
scdb09yzy928zo9rnvep,30,male,literal,35307,4917,4509,47539,81609,185371,12289,3921,5870,3910,5673,18546,5418,180461,2730,55597,654574,1,2,"Jason has been diagnosed with lymphoma and has begun treatment, but will also need more treatments. His friend has a crowdfunding campaign going to help Jason meet the costs associated with the treatments and is asking for donations.",0,5,5,N,Y,F,B,<10k,Y,53,"Whether the appeal for donations elicits enough sympathy to be effective? -or- Whether offering personal information about Jason (his personality, for example) makes it a more effective campaign? ",
sd87q2ff5o46yutcgl2r,0,male,journey,15991,2194,2509,8446,5629,4491,3173,895,1930,2125,1534,5814,2198,1613,927,2126,62971,1,2,bad,0,3,4,N,N,M,B,50-75k,Y,22,,
sdff2lkkdrw3sr3cldyp,10,male,battle,11105,1679,4453,19450,34602,55451,5736,3096,3866,4750,2087,15447,3339,6573,1867,3118,177081,1,2,"Jason has stage II lymphoma and needs help. He's ready to fight it, but he needs assistance to make it through. It's going to require procedures such as chemo, as well as other medical expenses.",3,6,6,N,N,M,HS,10-25k,Y,37,,
sdhknm6216led5j83g2x,0,female,literal,10601,2696,2421,23042,33991,38478,8415,5420,4526,3531,2762,10253,6394,16756,1580,3312,174547,1,2,"Jennifer has a tough road ahead. She will have plenty of medical bills, and other expenses along the way. She was diagnosed with Stage 2 lymphoma after thyroid surgery. ",5,2,6,N,Y,M,M,>150k,Y,36,People and their willingness to donate to a charity after read a sad story. ,
seota96atdamn8xzx3wt,0,male,literal,7882,3681,4886,22491,19884,158573,5646,3194,3285,3588,2034,6291,2937,1646,1102,3773,251337,1,2,Jason has Stage II Lymphoma and needs many treatments of chemotherapy and local radiation. He needs money for the treatments.,0,4,4,N,N,M,B,25-50k,N,28,,
sh1uugkb6qxvsk2qrdex,25,female,battle,7262,2484,4238,20851,63176,31030,12718,3714,5544,5443,2850,19615,4991,4037,2031,13094,203968,1,2,She has lymphoma. She is a good friend to all and has a good heart.  She is a fighter and needs help.,12,5,6,N,Y,F,M,50-75k,Y,68,,
sl43mhjuop79jh977uzx,5,female,journey,7359,22195,3667,15727,94390,6862,5783,6040,2767,1900,4757,5566,7648,7930,3284,5172,201482,1,2,She's got cancer,0,4,2,N,N,M,A,100-150k,Y,34,my willingness to donate.,no
sm2yvhrcf0am5lkuzahm,35,male,journey,16511,2880,4645,28345,42680,36711,6686,5292,5928,4779,2419,11971,2854,65680,2714,38652,279276,1,2,Jason has stage II lymphoma.  He will need treatment every 21 days for the next 3-4 months.  ,10,2,4,N,Y,F,P,25-50k,Y,33,"You are researching what factors makes people willing to donate to a cause.  I also think you want to see how much people will give to something, if they will also benefit financially (ex: will participants give less money if they get the remainder of the money?)",
smg4ky5jnnsn836e5npm,25,female,battle,6831,18865,15721,93612,128520,126154,15499,5961,6052,4918,6910,29845,4424,78211,12234,3674,558317,1,2,"jennifer is a young woman who is diagnosed with lymphoma, will need many treatments such as chemotherapy and has suffered several symptoms such as nausea and fatigue after chemotherapy

",1,6,4,N,Y,M,B,50-75k,N,31,"know to what extent a person knowing, the state of someone who has a serious illness, is able to identify with him or her",
snqo9rj3hqs7c3cn7zll,4,female,literal,20524,2543,3772,11817,27463,30978,6448,3153,3202,2773,4701,9668,4032,2957,1682,7205,143387,1,2,This person has lymphona and needs some help from donations.,2,5,4,N,N,M,B,75-100k,Y,34,,
snr8zhlne5rggey4nmtb,10,male,literal,9053,3933,5757,40595,50301,91817,6660,5212,71093,6272,3648,11265,6370,21282,7863,3871,346563,1,2,Jason is a sweet kid that has a heart of Gold and is very caring. I heard that Jason has Lymphoma and needs some help for a donation to help him. I know Jason is a good friend and would be very appreciative even with a small donation to help him. Lets try and get rid of his Lymphoma. ,10,5,5,N,N,M,A,50-75k,Y,35,decision making and scenario judgments,thank you for the study
soay8r6e4p0lcnr9me2r,10,male,journey,11049,2679,4529,42765,58691,45376,7826,5764,6798,3598,2256,13792,3237,10225,3380,15917,238282,1,2,There is a person that has cancer of the lymph nodes. He really needs money to help pay for treatments.  The chemo is already making him sick.,1,6,6,N,Y,F,B,50-75k,Y,45,I don't know,no
spsbphle6ja0rbf26fw9,0,male,battle,6322,1723,3657,46241,80317,62627,9035,3463,3976,3514,1578,7657,2219,58215,1312,10483,302698,1,2,Jason has stage II lymphoma and will undergo many rounds of chemotherapy.,3,5,5,N,N,M,M,75-100k,Y,34,Measuring how likely someone is to donate after reading a donation plea.,
squzwk7cw4df6xs0gzxn,30,male,battle,8415,2274,4033,25590,38631,34368,5984,10097,4243,5761,2461,11236,3184,2098,1451,6128,166385,1,2,Cancer is very serious but he seems to be in be good spirits as he tries to battle it. ,3,5,4,N,Y,M,A,10-25k,Y,32,,
srp0s783e3z2460vznoz,5,male,journey,4376,3160,4262,40211,53126,120321,6035,5934,5685,2762,4436,15488,5755,2853,1629,5034,281383,1,2,Jason is in treatment for Lymphoma.  Jason is stage 2.  It looks like he is going to get chemo and possibly radiation treatment.  It looks like he's in for 3 or 4 months of treatment.  His friend is trying to raise some coin for him.,2,5,6,N,Y,M,B,50-75k,Y,44,,
ss2oawh242uv5zm1qzcr,10,male,literal,20835,4012,5563,75855,162495,52312,16873,25446,8427,7212,4014,13841,6515,25149,33063,33906,496073,1,2,"well, his situation it is very sad when it comes to knowing the issues that he is going through. also it sounds like he is really young since it's his friend asking for help and not his family.",10,3,5,N,Y,M,B,75-100k,Y,29,"its is a really good surevey that makes you think ""what if it was me?""",stories are touchy but they should focus on the individual instead of the friend.
styjvu2yycemsf40dv0c,20,male,battle,7755,5101,6202,18094,19098,32682,7326,4482,3971,4292,4240,12235,5178,4580,3100,22668,165204,1,2,Very touching moment.,3,5,5,N,Y,F,B,100-150k,Y,30,Nice,Nice
su4l0tfwd1bmt97epd8v,25,male,battle,5048,3294,4262,1338795,191625,46406,41612,2933,6432,3668,2356,30862,6367,44764,1017,3429,1733016,1,2,He has been stricken with cancer and needs as much support as can be provided.,3,6,6,N,N,M,B,50-75k,Y,38,,
sum9001yhghvel368vlp,15,female,journey,13545,2553,4814,32424,86162,69379,6413,2054,4164,4575,3013,10236,3720,2318,1363,5246,252700,1,2,Jennifer is a strong woman who has to go down a very difficult road. She has been brave and is willing to complete her journey in hopes of feeling strong and much better than when sge started her journey.,5,5,6,N,Y,F,B,10-25k,Y,39,,
sw20obzavzg6kt50acte,31,male,literal,9103,4323,7146,8218,7899,21610,3570,4875,6811,3419,2697,10611,5919,3851,3568,6606,111421,2,2,Jason lay there for a few minutes not knowing what to say. Then he ... The whole situation shouldbea happy onefor both of them,12,5,5,Y,Y,M,B,100-150k,Y,36,Jason lay there for a few minutes not knowing what to say. Then he ... The whole situation shouldbea happy onefor both of them,Jason lay there for a few minutes not knowing what to say. Then he ... The whole situation shouldbea happy onefor both of them
sw3cs0gkbfspt40whdyv,10,female,battle,20248,4669,4471,97079,82239,45305,7585,3522,6470,3392,2543,10375,3548,13689,3714,10146,320759,1,2,Jennifer's situation is dire and she needs serious assistance in order to survive the cancer.,2,5,6,N,N,M,B,50-75k,Y,32,My ability to symphatize,None
swjgxx1dgrvtlm1uom3x,25,male,battle,11932,5493,8036,36317,84898,77956,15329,8196,42382,9217,4370,25045,5218,4263,4539,9977,353708,1,2,"He is a young man with a bright future, so help him win this battle and you will be rewarded with a productive member of the community.",52,6,6,N,Y,F,M,25-50k,N,58,,
sxh62m2938s55qdtt4k3,5,female,journey,21619,5768,4477,42827,100046,170866,34061,8361,4579,6095,2766,17543,4856,2682,1550,12577,440840,1,2,"Jennifer is suffering from stage 2 lymphoma. It's pretty serious and she has to go through chemotherapy and local radiation. Her medical bills and expenses are piling up, so her friend is asking for donations to help her.",0,2,3,N,N,M,B,75-100k,Y,34,,
syaflq2zupad1pmnwgw7,10,male,literal,20132,2098,3522,27351,43758,69055,7374,2894,6449,3042,1996,11420,4031,28794,1443,17847,251847,1,2,Jason has had a difficult time and has been diagnosed with Lymphoma. Please help Jason with his expenses by donating to this fund.,1,5,6,N,Y,F,HS,10-25k,Y,59,People's willingness to help others.,
sz681m4ud5v0yh1kergw,15,male,battle,56294,8910,11111,93516,181079,180808,28475,5771,10951,12682,5512,21598,7631,93481,5251,78958,805299,1,2,Jason's health condition is critical.he was diagnosed with stage ll Lymphoma.,4,4,4,N,N,M,B,75-100k,Y,70,Health condition of Jason,
t0zxe81qsknwsqt05glg,5,male,literal,11281,9204,6332,16554,14362,55113,94631,11574,10920,5397,8159,11361,3948,4055,5781,8798,278608,1,2,"jason want help to live , so i want to donate",5,5,5,N,N,M,B,10-25k,Y,36,,good
t3c7l6nqvgvpcoa3tv8n,10,female,journey,7452,1946,3630,20858,41001,36203,5055,2696,3623,4345,1972,8848,3482,2021,1461,8484,153521,1,2,She is going through cancer treatment.  Cancer treatment is rough but thankfully it seems like her treatment is standard without many complications.,12,3,5,N,Y,F,B,<10k,Y,33,,
t3d9rto8h0b7d1u62l5h,20,female,battle,4918,1797,3462,127277,10458,19048,2960,3118,2978,1565,1888,5267,2706,7062,5040,11853,212130,1,2,Very difficult. Needs help in order to get better.,1,5,6,N,Y,M,B,50-75k,Y,29,Compassion and generosity,God bless and keep safe friends
t5j94x3v4vppwuqp3l0r,0,female,battle,23006,44925,2260,10000,7189,17277,5051,3215,2739,1989,2543,6931,3799,1650,1334,21907,157926,1,2,She has lymphoma and needs funds for treatment.,0,5,5,N,Y,M,B,25-50k,Y,30,,
t6a14q70gf0sh577lsdq,15,female,battle,2424,31245,4374,45097,32046,54799,8367,2441,7663,2431,3766,7000,3964,13561,6443,7260,233176,1,2,"Jennifer is having a really difficult time because she has stage 2 cancer. She is very motivated to take on this cancer fight, but definitely needs the support of others to encourage her because it will be a long a difficult road ahead. We should donate to help ease the medical expenses. ",15,6,6,N,Y,M,B,75-100k,Y,38,I don't know. Perhaps how generous people are,none
td7788qhe1sp5jhbrztm,15,female,literal,7662,4874,6220,33892,10404,2905,5844,6864,4748,5318,5578,14738,19578,2203,2118,12337,145876,1,2,,2,4,5,N,Y,M,B,75-100k,Y,56,,
tdquo44dph4kxv233hwk,33,male,battle,48882,2129,3312,6061,7716,9916,4837,5126,7126,3248,2212,10048,3988,10549,7568,4721,138352,1,0,good friend,5,5,5,Y,Y,M,B,25-50k,Y,55,good think,good survey
tex0ts21zcna9ofe9r5l,30,female,literal,135801,1988,3083,13213,24216,59445,9784,2575,3604,3626,3201,6167,3201,2153,1792,3071,280675,1,2,SHE HAD GOLDEN HEART AND SHE WAS NICE PERSON.BUT SHE WAS AFFECTED BY THROID PROBLES.SHE HAD SOME MONEY TO HER OPERATION.,2,5,4,N,N,M,B,25-50k,Y,36,,
tk01z861ohautkdh3o0h,6,female,literal,31177,2677,4318,36057,63935,73062,4466,3213,3740,2681,5979,10257,2825,63363,82122,48088,438408,1,2,Jennifer is about to go through intense therapy for cancer and is in need of financial support in order to help pay for the medical expenses. ,0,6,6,N,N,F,B,10-25k,N,23,Whether one's generosity depends on having previous experience with cancer; empathy ,"I wish there was an option to go back - I thought I would be choosing between multiple charities/people to donate to, so I ended up not donating as much as I would want to "
tmm6b61lt6xs9nw21lyl,25,male,battle,11777,3549,3171,104519,30400,14043,4170,1701,3321,2008,2032,9390,2838,2046,1203,6537,203316,1,2,He has lymphoma and is fighting for his life.,3,5,5,N,Y,F,M,>150k,Y,41,,
tng1kznu9rrwsh971u4l,0,female,literal,4728,1962,2801,10749,6180,23187,5724,3297,3015,2808,1624,5460,3080,4736,3080,8343,91397,1,2,Needs money for medical treatment,2,3,1,N,Y,M,B,10-25k,Y,29,sympathy,no
to6ncybukt93myuy2ua9,45,female,literal,20846,6206,5576,8834,3669,8770,3135,3441,6063,9431,5705,12777,5725,28240,11358,6989,148770,1,2,FEEL GOOD,5,6,4,N,N,M,B,50-75k,Y,18,ENGLISH READING STUDY,GOOD AND I GAINED MORE KNOWELDGE
to9snsn84qbfyvnf66xc,20,female,journey,92952,21918,58362,130530,117683,381172,18492,13847,13274,13633,7764,20661,6242,111308,92038,28332,1128730,2,2,"Well I would say to my friend Jose that please contribute to a good cause, making a donation to Jennifer who suffers from terninal cancer and is requesting urgent help ... I know that you have possibilities to help her and it would be a pride for me and your family if you did. I await your ponta answer.
",2,6,5,N,Y,F,M,75-100k,Y,53,"Human simplicity, help others.
","Thanks..
Very simple and precise work"
tqovbk2vf2xcamd5n385,0,male,literal,26176,4406,6048,57778,136360,63106,31254,11354,22454,4824,14798,24334,7298,6492,6950,69142,493218,1,2,Jason has cancer and needs to undergo chemo treatments.,12,3,4,N,N,M,B,25-50k,Y,69,,
tqy9zqtw2ydr3ajdxjch,49,male,journey,6195,1715,2119,59119,21437,93609,4167,5268,8858,6379,3298,12044,7579,11017,6459,6426,255964,2,2,wow very nice to meet them.,2,5,6,N,N,M,M,50-75k,Y,29,very nice,wow
tsv19sdoek6t62cvtz4p,10,female,literal,4851,1911,2834,18049,17303,40798,4622,2026,2887,3125,1417,8294,3768,1841,1132,4060,119261,1,2,She is going through cancer treatments and her friend set up the donation drive to help pay for some of her medical bills and things like that while she can't be working and is going through her therapy.,1,4,5,N,N,M,B,10-25k,Y,27,,
tvfnxf6ffgzt9pauue7q,10,female,literal,8576,3367,4928,16389,19728,34594,2077,2417,3499,3039,2327,7542,3376,1422,1293,4232,121485,1,2,Jennifer has cancer and needs money for her treatment,3,3,4,N,OO,M,B,25-50k,Y,29,,
txdzogcqb1xg1m5uoz8r,20,male,journey,3430,1678,1449,8061,82785,63449,9146,4658,6257,3820,4644,9607,4599,3292,6343,6877,227165,1,2,Its really hard. I feel very heavy. He cannot behave normal at this situation. If I were his friend surely i wont leave him anywhere alone.,0,4,5,N,N,M,B,25-50k,Y,25,,Nice study
ty21ld7kun0r30lbcz8n,25,female,journey,6731,3385,2990,1390331,159588,32062,4279,4438,2902,7214,2197,10340,5118,14743,3399,7045,1657269,1,2,Another cancer case with tough but needed options for treatment ahead.,1,3,3,N,Y,M,A,50-75k,Y,57,Purpose??? You tell me??,"NA"
u0fw9bqgdk9xd5ybbg17,15,male,literal,4627,2177,3127,6636,5550,7083,2321,2197,2526,1861,1615,7027,2155,3161,1802,2938,57184,1,2,Jason has cancer.,0,2,3,N,N,M,A,50-75k,Y,27,not sure,none
u2xuuha350eumjohw3vv,10,female,journey,14371,2119,3443,27081,52061,38284,7378,4523,4080,2396,2090,9106,3161,1765,993,4094,177433,1,2,This is an individual who has stage 2 lymphoma. Her friend is currently raising money to help her with related expenses for medical treatments as she has to do chemotherapy among other things. ,0,5,5,N,Y,F,B,25-50k,Y,30,,
u2zt74u19onynsf5uc2k,46,female,literal,12760,10730,31617,17458,15750,17978,6187,5332,13548,13831,4917,16989,8644,8956,12244,16364,214023,0,3,five friends,2,5,5,N,N,M,M,50-75k,Y,30,interest,useful
u3vc80hv171zatfjhgx4,26,female,journey,32265,13858,5855,56088,14408,43620,3713,4204,10229,5326,7743,14721,6664,3137,1748,8174,232097,1,2,its somewhat upset me,2,3,4,N,Y,M,B,25-50k,Y,28,,
u563bh9ulgb96hb2lx4m,20,female,literal,9115,2668,3431,37781,45203,71539,13871,3837,12192,2745,2295,13572,5060,27971,4600,38921,295440,1,2,Jennifer has lymphoma and has just begun her journey in treatment. However treatment can be very expensive and they are looking for people to donate in order to help cover the expenses of their treatment.,3,4,5,N,Y,F,B,10-25k,Y,22,Kindness potentially. How likely people are to donate if they know they will get more money for donating less. ,"NA"
u5z2polujpfsy3yjv49z,50,male,journey,37393,2362,4679,51337,74632,58936,21580,5074,9238,4305,3213,13837,4083,38216,103895,30786,463943,1,2,He has lymphoma stage 2. He will be receiving chemo/radiation treatments for the next 3-4 months.,12,5,6,N,Y,F,B,<10k,Y,55,Your willingness to help someone in need.,"No, additional feedback
Thanks!"
u6yppvjdgf4shqh6t44f,9,female,battle,3005,14914,2963,22720,32160,15382,9195,2756,5108,1822,3793,13389,16356,42647,1977,5090,194358,1,2,Need money support to battle disease,20,3,3,N,OO,M,B,OO,Y,34,"Perception of a donation decision, and what i earn or add values and what i am paid are two different things as i am grossly underpaid for what i have contributed",
u7axdun4ujau5uhf0wxq,50,female,journey,166568,7541,6853,59926,117529,110203,11945,16215,46064,4899,5223,31869,8671,76279,5193,68893,744423,1,2,Jennifer is battling stage 2 Lymphoma. She has have chemo treatments every 21 days for the next 3-4 months. A friend is raising funds to help with Jennifer's expenses.,6,5,6,N,Y,F,M,25-50k,Y,50,The description said how people understand and produce language. ,
u7bpm27gu9y611tz5h42,5,female,literal,20939,2308,4575,41296,55568,45327,8439,3271,17735,3710,3390,19092,4302,24855,7200,35918,298027,1,2,"It sounds like she got lymphoma and is undergoing chemotherapy, which is very difficult.",20,4,5,N,Y,NB,B,<10k,Y,37,Possibly seeing if people who knew someone who had cancer or who had cancer themselves were more likely to donate to someone with cancer.,
u7k7lm89hzn37qf0b99e,30,female,battle,3767,7008,4562,27437,58811,53668,4662,2147,3827,3822,2104,8768,5496,14911,2043,7325,210997,1,2,"Jennifer’s battle with lymphoma is very dire and she needs a lot of treatment to recover, she needs financial support and we should all help, that are able to help financially.",1,6,6,N,Y,F,A,25-50k,Y,29,Whether or not we are benevolent and charitable ,
uamqzu3zc8ed6x0601w1,50,male,battle,9842,2610,4448,21692,51254,45224,4995,4577,3967,4884,2198,11127,3296,23380,3325,7190,204509,1,2,"Jason is a good person who does not deserve to be in the situation he is currently in. If there is any possible way in which you can assist him or his family, that would be fantastic.",0,6,6,N,Y,M,M,25-50k,Y,27,I think you were testing how altruistic people are.,n/a
uauyurvg7rnlxencq7m6,21,male,battle,54047,8110,15017,62342,43008,35864,43595,8922,10983,17591,17030,37920,8797,21192,44717,47187,476801,1,2,nothing,5,4,3,N,N,M,M,75-100k,N,39,Nothing,this experiment is very nice
ubndv96wlo8solsb60wz,20,female,battle,11617,2091,2754,15419,88880,46671,3396,2075,4075,2362,1928,10984,2589,15857,3225,9419,223823,1,2,She's a very warm and caring person who came down with a terrible cancer. She will be struggling through treatments of chemo to try and beat this disease. ,50,6,5,N,Y,F,A,25-50k,Y,32,How people can empathize with others they do not personally know.,n/a
udznt39n7jr6jyzcaxxe,20,female,battle,6577,2208,3025,39954,38802,33941,7756,3585,5397,5321,2611,14087,3339,2084,1498,4146,175060,1,2,She has stage 2 Lymphoma and is struggling day-to-day. Her best friend is raising money for her.,12,3,5,N,N,M,HS,100-150k,Y,37,,
ueg5l5lb7otxofnj99zu,10,female,literal,6583,1876,2753,85376,43080,20381,4348,13283,4049,2160,2171,8706,3414,1696,1476,8500,210083,1,2,She is struggling to get through cancer treatments and pay for expenses for the next several months.,2,5,6,N,N,F,M,75-100k,Y,29,,
uekttoj9lpeh2vhh4dwy,0,male,literal,43231,1826,2829,25526,45388,69847,11736,3284,52798,7630,3497,16997,5045,3340,2877,24255,320677,1,2,He has Stage 2 lymphoma (blood cancer). He is hoping and doing his best to get well. He has to get many treatments.,7,3,4,OO,OO,M,OO,OO,OO,67,,
ufl5pdf6hbb11a02wf1w,10,female,literal,43530,3773,4596,21512,46548,113238,6126,4045,4037,2837,2300,13820,2724,2206,1510,5049,278244,1,2,She was diagnosed with Stage II Lymphoma. She needs chemotherapy and local radiation over the next few months. A friend of her post online for help.,1,6,4,N,N,F,B,50-75k,Y,25,,
ugmmuuboz8upzm8hdagx,0,male,literal,18871,1781,3255,18692,25801,17524,4795,3662,3669,2186,2558,6198,7790,23695,111128,33195,285024,1,2,He has been diagnosed with stage 2 lymphoma which has been very difficult and life altering,6,4,5,N,Y,F,A,50-75k,Y,22,If we would be moved by the post and plea for help and be willing to donate.,"I am not cold hearted by not donating haha. If it was like ""would this be something you would like to donate to?"" I totally would. My dad has lymphoma. I would love to be able to help. But honestly, there are so many people who need help and need money, but I personally am not in a great financial situation and simply could not afford at this time to donate to people who need it as it would be very straining to me."
ugowcvcxvf5oraje5j0u,35,female,battle,16174,4574,11550,16692,8105,30452,4131,4013,7559,3740,3443,6907,4148,2293,1729,24222,151327,1,2,,20,4,4,OO,OO,M,B,50-75k,Y,25,,
ujl6yb44otlugp8h8pdx,15,male,battle,7852,2655,3313,64743,142278,155167,6465,3743,5339,2395,2832,27701,3250,36899,3611,62409,531028,1,2,He has Stage II Lymphoma that he was diagnosed with after a complicated thyroid surgery.  He is also experiencing sickness from undergoing chemotherapy.,2,2,3,N,Y,M,A,25-50k,Y,41,I have no idea.,
ujxx91qw110xdh8v0nsk,50,male,literal,6750,1608,2481,18698,24100,46531,5077,1989,2990,2063,2067,8334,2544,2966,1079,3430,133064,1,2,"Jason suffers from Lymphoma, and will have to chemotherapy and potentially local radiation in the coming months. He faces many months of difficult treatments, but his friends are hopeful about his prognoses. ",0,6,6,N,N,F,M,50-75k,Y,28,,
uk7c7g30y2ju3od6z57g,0,male,battle,3320,1729,2890,10750,26281,45911,5265,2441,1938,2340,1347,5768,1714,1224,1099,5441,119822,1,2,Jason has stage 2 Lymphoma and has to undergo an arduous treatment and recovery process,2,6,0,N,N,M,B,50-75k,Y,24,,
