ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
xyofqyp1nh9q97v9wfyr,0,male,literal,6109,2010,2746,24929,48475,27646,4598,2890,2617,2247,2267,9949,2963,3738,1171,7273,152089,1,2,Jason had surgery for thyroid issues and then was diagnosed with lymphoma. He has to go through chemotherapy and possibly local radiation. He is doing well for the most part.,0,4,6,N,Y,F,B,10-25k,Y,36,,
xz0dwsq3erfumzdk6g3u,20,male,literal,36458,1839,3226,66777,69558,53999,7283,4412,9860,3852,2381,12901,5566,2933,1837,13781,297116,1,2,Jason has been diagnosed with stage 2 lymphoma and will need 3 to 4 months of chemo and radiation to treat the disease. He will have a hefty bill to pay after it is all said and done.,1,6,6,N,Y,M,A,25-50k,Y,28,,
y17q38535puxoh3omnc7,40,female,journey,8250,3002,3391,32955,31965,47728,7866,3848,4588,3941,2453,11871,2834,3166,2237,15044,185512,1,2,Jennifer is a very caring individual with a heart of gold. She was diagnosed with cancer and needs our help.,3,5,5,N,N,F,B,50-75k,Y,32,,
y1u0xdctu0rhu5l48wt4,50,female,journey,408900,111075,9381,26721,110731,230489,20114,13034,20459,9356,11261,10509,5646,4397,4429,11279,1010919,1,2,"I would like to say to my friend jennifer is my friend and she is therapy patient and she is golden hearten  women but unfortunately she is affected cancer disease doctor told she must have to therapy and scan procedure so doctor told this treatment is high costly, so plan to donate some amount to her u also possible means kindly  donate some amount",5,6,5,N,Y,F,B,50-75k,Y,49,,
y294s181v778r18hdzqe,50,male,battle,52197,2154,2134,18514,40815,81516,5153,3686,8098,4392,3082,12856,3274,3054,1098,17016,260190,1,2,Jason was undergoing a thyroid operation when his doctors discovered that he has lymphoma! He has started chemotherapy and will have to have a treatment every 21 days for the near future. He is experiencing the normal fatigue and nausea that comes with chemo. He may also have to have radiation. But he is strong and motivated to beat this.,10,6,6,Y,Y,F,B,OO,Y,45,,
y2ajp2kl2w7x60ut8mf7,25,female,literal,28014,3280,4194,40175,66803,41897,6724,3364,5045,9306,3827,15443,4184,2895,1328,7844,244970,1,2,She had a surgery and was found to have lymphoma. She has hard treatments ahead and needs donations to cover expenses.,1,6,5,N,Y,F,B,<10k,Y,27,,
y3htrp436263hbv2u4v1,0,female,battle,8589,2066,5387,21182,15882,10494,5774,2933,4694,4442,2180,12686,4307,2858,1630,3206,109024,1,2,She needs some help.,2,2,1,N,N,M,B,>150k,Y,53,,
y3z3bj2qy64ym8eqbwh2,0,female,literal,12131,2708,6161,68008,96702,83791,22554,23271,10794,3904,8191,13039,5027,6927,2328,7664,374100,1,2,"A poor girl was diagnosed with lymphoma. I feel terribly for her, wish there was a cure.",3,5,4,N,Y,F,<HS,10-25k,Y,33,,
y469pu2sjowbs985mf7n,0,female,journey,14319,2092,2973,59742,45683,106452,5626,4202,4126,2381,2886,11153,3667,1885,2271,11385,281187,1,2,Jennifer has Stage II Lymphoma.  She will have to undergo many chemotherapy treatment and perhaps radiaton treatments.,4,0,6,N,Y,M,B,75-100k,Y,60,,
y4ajwynm33gf37jf9v6h,30,female,literal,8924,2392,3246,9150,22167,81306,5370,3812,6320,2278,3307,8619,4255,19795,1159,3175,186061,1,2,Jennifer seems like a nice person and she got diagnosed with lymphoma. Shes has a lot of treatments coming up in the next few months and she needs money for expenses.,2,6,6,N,Y,M,HS,10-25k,Y,29,Peoples thoughts on their generosity during a fundraiser,
y4k2eq1y53uzv1b6f8ll,30,male,literal,13966,3599,5036,5368,7696,26210,3682,4900,4796,3049,2545,11424,4216,1645,1222,16596,118619,1,2,i have do my best help,2,4,4,N,N,M,B,50-75k,Y,65,,
y4okpmngqcvsa8we5bxx,5,male,battle,9432,2902,4239,10325,37812,18175,7352,4699,7201,4437,2581,18681,4128,14611,2575,4220,153776,1,2,he is quite sick at the moment and could use help,1,3,4,N,Y,F,B,<10k,Y,21,for charity and caring for others,
y5wd9cdffm7st5j2m1t2,40,male,literal,29757,3068,4483,22343,24604,10306,6829,20140,9532,11393,6291,20781,7258,47019,20997,5390,252279,1,2,,4,5,5,N,Y,M,B,25-50k,Y,32,"cd scane,mriscan and pet scan",stomech
y5yvd258gtsfumpyd6u8,50,female,literal,8013,1834,2209,25334,7068,36847,3949,3213,36167,2553,2171,9438,12078,19831,6959,5051,183122,3,2,2+2+2+2+6+6=20 10+10+3+3=26 The perimeterof this The perimeter ofthis hexagon is 20 ft. parallelogram is 26 yd. ... My dadtook four of my friends and me to the gym at seven o clock. We sat with ... There never seems to be enough time in the day to get everything done. All the ... Jennifer is a good reader. 4.,33.13,6,6,Y,Y,M,B,10-25k,Y,22,"Why They Don't Tell You What You Think They Do Phillip Harris, Ed.D., executive ... As long as our tests are based on small samples of a broad domain and on ... Just because a college is “test optional” doesn't necessarily mean that it won't ",nice
y60zjqjl837phno646w2,5,male,battle,17317,25071,4659,94999,49644,81309,4029,3484,3526,2168,2901,7356,3609,2056,1261,9006,314059,1,2,Jason is strong and ready to fight the upcoming battles of chemo. He is already fatigued and having nausea but continue to fight.,1,6,5,N,N,F,A,75-100k,Y,44,,
y6jqvsxgcwd36vp9907o,0,male,journey,6708,2506,5717,63175,74975,85618,10262,5054,5383,17142,2493,15704,4350,3943,2879,14102,320436,1,2,Jason is someone with stage two cancer. His friend is looking to raise money on his behave. ,0,5,5,N,Y,M,OO,OO,Y,37,,
y6rusamwv9b0ov54xtzv,35,male,battle,14641,1659,2833,31098,26520,22631,4572,3391,3552,3210,1935,7081,4048,38179,1227,34132,201151,1,2,"As someone struggling with cancer, it sounds like he could still make it, but he's not out of the woods yet.",2,6,5,N,Y,M,M,75-100k,Y,29,"I would guess that it was to see a difference of donation amounts between people who had cancer, or had a family member with cancer, versus those that did not.",
y8m0wgljju8tkbol1pmk,25,female,literal,39540,2232,3935,64816,94598,377305,13263,21182,13735,10166,5215,28564,6695,100959,7327,49936,839911,1,2,"After a difficult thyroid surgery, it was discovered that Jennifer has lymphoma. She is currently receiving aggressive chemo treatments every 21 days for the next 3-4 months. She has a long, hard, physical battle in front of her with many medical expenses.",2,6,6,N,N,F,A,25-50k,Y,50,To see how much people empathize with people in dire situations and how much they are willing to donate to help the cause.,none
y8ybuscvq8a10gshtm68,5,male,journey,3356,1735,2917,27487,29527,44037,5941,4131,3294,2229,2716,10275,3434,9339,2966,3361,157308,1,2,I would describe Jason's friend as considerate and caring. He's been there with Jason since the beginning of his journey since he knows details about his early side effects of chemo.,0,6,5,N,Y,F,HS,<10k,Y,26,I'm not too sure with this one.,N/A
y9lolcq1dzb1a20a8ehx,40,female,literal,9349,3600,4936,9388,16549,92292,8037,5856,86813,3311,2613,15382,24971,11214,8641,6473,311994,1,0,"Then, with the new understanding of the situation, Jon thought for a few ... and he went back down to the car to explain the situation to his frightened.",33.13,5,4,Y,Y,M,M,50-75k,Y,32,good,nice
ya16fu4lfapo9lbxrxgx,35,female,battle,56194,2607,2863,30631,60710,96749,8015,6733,5567,3069,13462,9225,3765,39336,8934,51820,400092,1,2,"Jennifer has developed cancer (lymphoma) and must go in for chemotherapy and radiation treatments for - at minimum - the next 3-4 months with treatments occurring every 21 days. One of her friend's is raising money to help her pay for her expenses during this time, especially when she is suffering from the effects of these treaments.",5,5,4,N,Y,F,M,10-25k,Y,32,how much we are impacted by the description of someone who needs monetary help.,
ya38ex41fposxvy5j15a,25,female,literal,279659,7748,10277,133520,56247,196302,23613,6885,16004,15244,5012,77216,27277,11486,5390,9424,883648,1,2,"jennifer's situation is a painful situation anyone would want to be in. 
",4,5,5,OO,OO,F,B,10-25k,Y,38.261,,
yafhz7ejruwsfl1arbwx,25,male,journey,10503,3044,3791,32168,424980,68084,10037,5092,9060,4050,6507,16905,3586,14334,1718,24686,639104,1,2,I would say his situation is not just terrible but it is not good either. He would benefit from lots of donations.,2,6,6,N,Y,M,HS,75-100k,Y,49,To see how generous people are.,
yar7js2a36qj6sv5vg83,5,male,literal,7799,2344,4275,20283,31824,37780,4055,3126,5696,3407,2023,7871,5638,11797,1449,4822,155109,1,2,He's got a tough road ahead given his lymphoma and likely treatments.   Hopefully he can struggle through this hard time.  ,12,3,6,N,Y,M,B,>150k,Y,43,generosity and empathy,
yb38pqck3o2dfrmjgga7,40,male,journey,29944,4250,6502,68916,159389,133608,8025,14383,14750,5626,3602,11361,8654,3955,3207,22926,502462,1,2,He has lymphoma and would be needing chemo treatment every 21 days for 3 to 4 months until he gets better and would need help with funds to cover expenses during this time.,2,5,6,N,N,M,B,25-50k,Y,36,,
yblu1hj1kr7wjbt6nm4j,5,female,battle,8839,3009,7325,365069,124131,53092,70500,10112,7772,24789,28606,11640,4844,5549,5726,10080,741501,1,2,She is struggling with multiple serious health issues.,3,4,5,N,Y,M,M,25-50k,Y,43,,
ycm2op19yqtot0jxdvbz,15,male,literal,57774,10043,1609,14319,33236,369263,5738,4471,6698,14585,7383,18289,10556,10933,5026,6235,576933,3,3,"any one who has met my best friend jason knows that he has a heart of gold.but after undergoing a complicated  thyroid surgery,jason was diagnosed with  stage ii lymphoma.he knows that everyday in the near future is going to be difficult with this disease.the doctors say he'll need many treatments of chemotherapy and possibly local radiation as well this is a roung situation that jason now finds himself in buthes ready to overcome these circumstances through the coming months of treatments hospital visits and medications.",4,5,4,N,N,M,B,50-75k,Y,25,no,very well
ycx9w6dfvrlbn9n4uxo7,34,female,journey,18097,5530,7404,20518,45633,162476,7067,3998,10480,11272,4956,21242,28936,2263,3345,15826,371721,1,2,My best friend Jennifer knows that she a heart of gold. But after undergoing complicated thyroid surgery. Jenifer has diagnosed with Stage II Lymphoma.,6,4,5,N,Y,F,B,50-75k,Y,50,,
ycy63hbo0x303jhyqk7x,15,female,journey,7691,1768,3069,10915,17240,51750,3929,3037,26884,3065,1997,13064,9485,2823,1237,22335,180894,1,2,"I would describe it as a tough situation she is facing physically, mentally, and financially. ",2,5,3,N,N,F,B,25-50k,Y,30,,
ydlva1j2cls6qdqjeyyk,40,male,literal,15630,2634,4685,36903,61438,76433,8507,4225,9351,2910,6084,15072,4180,41931,5085,10810,306480,1,2,"Jason is in a difficult and dire place right now.  Dealing with lymphoma is draining physically, emotionally and financially as well.  ",3,6,6,N,Y,M,M,100-150k,Y,51,People's reactions to emotional situations and charitable requests. ,n/a
ydzpm1awqa3gfp1sewqb,39,male,journey,5073,3517,3309,65918,105121,85310,14489,2873,6496,5040,2155,10364,25709,5170,4861,4575,351205,1,2,He has a rare form of cancer. It's called lymphoma or something. They are asking for donations to pay for his chemotherapy.,0,4,5,N,N,F,<HS,<10k,Y,36,,
yhe7st5cm1kpd48gz6n7,46,male,battle,44586,6994,13919,15403,70017,28606,7857,5593,6638,15308,6468,23556,7494,6351,6717,10329,276407,3,2,very safe in the world ,6,5,6,N,N,M,B,50-75k,Y,40,nice,good
yhema8aa5lfal2jbce4o,30,male,journey,12960,4775,5640,17800,19288,47218,7928,4848,9502,6412,39196,30310,9561,7354,10688,21335,255555,2,3,NPOTHING,6,5,4,N,N,M,M,25-50k,Y,39,GOOD,GOOD
yjkj06n5g8afnjjuzub4,0,male,literal,14919,2022,2923,26919,32569,45442,7177,7297,10853,2455,4394,19530,3672,24033,1600,6249,212558,1,2,"Jason has been diagnosed with cancer and will now need chemotherapy and radiation treatments. He already started chemotherapy and lost some energy, but is doing somewhat better. His friend is now raising money for him to help out with his upcoming expenses due to this recent cancer diagnosis. ",10,5,4,N,Y,F,B,10-25k,Y,23,How likely one is to sympathize and donate to someone that has cancer.,
yjqyo2xk8ody090lx0tn,50,male,literal,6943,9563,4463,10572,10627,10279,6589,4958,5699,8048,5847,70997,5676,5818,6729,7069,180832,1,0,Nothing,50,6,5,N,N,F,M,50-75k,Y,30,good,good
yju3fpd5xg8c0gfa91a6,27,female,journey,36412,4594,7676,71289,89779,154847,17262,25965,6437,7077,4485,11036,5901,3183,6031,32053,486448,1,2,"Jennifer is a young lady with bright future, donating fund to aid her recovery from lymphoma would not only help heal her, it would help heal the world and make a different.",1,5,6,N,Y,F,M,75-100k,Y,30,,
ykdqtm7g8j4e9ynso616,50,female,literal,23617,4353,3885,60411,58394,56966,6950,3102,14669,3245,4005,10166,4797,38445,10566,18359,322166,1,2,I would tell them that she is a great person who is battling cancer.  Any help will be greatly appreciated as she could really use the money for expenses.,2,5,6,N,Y,M,B,100-150k,Y,51,How generous people are.,Thank you.
yksjq39o19qcn7zyk32u,40,male,journey,6663,2243,4031,23771,25316,48780,5455,4603,16219,2776,7020,15514,4829,5078,1093,8242,182120,1,2,"Jason has lymphoma and has a long road ahead of him with treatment, and he will need to go in for chemotherapy several times a week for a long time.",10,6,6,N,Y,F,B,50-75k,Y,34,,
ylj57atlytp2k82qxx8z,28,female,battle,4713,2183,2725,5758,7805,2186,3930,2437,4512,2763,4613,10163,3733,1590,1391,5154,66111,1,0,,0,2,2,N,N,F,B,25-50k,Y,22,,
yly30k05mo0ottfpxxgw,20,female,journey,7262,2192,2616,21145,41311,57329,5258,6895,7700,1973,2029,9658,2427,2171,1169,9915,181400,1,2,Jennifer is a person diagnosed with lymphoma who needs help with her expenses. A friend is raising money on her behalf. It's not clear specifically what the money will be used for.,18,2,4,N,Y,F,B,25-50k,Y,33,,
ylyg0s3ycv7s2wajgnru,31,male,battle,52660,14722,79365,43399,13184,91787,9267,7031,25100,7991,3751,108266,11738,38324,24668,98032,633147,2,3,very close and other person not this pass the message.,4,4,3,N,N,M,B,25-50k,Y,57,person honesty well.,very nice
ym5w87dup9kdymgszdfe,0,female,literal,4417,2549,2799,25232,88174,79645,12871,4039,3310,3807,2326,13349,3677,43374,1431,3816,295079,1,2,She is battling Stage 2 lymphoma. She is trying to stay positive through it all. She will be undergoing treatments for the next 3 to 4 months.,1,4,6,N,Y,M,A,25-50k,Y,48,To see how I sympathize with people that I don’t know. Whether I would put that person before my own self interests.,
ymoymmwt5jkh4jqefvqc,20,female,battle,6960,1400,2248,19733,32874,68838,4763,2551,2729,1583,2078,8171,3134,14693,1326,3034,176520,1,2,I would describe it as a very unfortunate situation that she finds herself in. She seems like a great friend who now has to struggle to fight a very dangerous disease. Chemotherapy is a very tough process to endure and she will need both financial and moral support from people. I am happy to donate a small amount to this cause.,5,4,6,N,N,M,B,25-50k,Y,25,willingness to donate to an emotional cause,
yn4bxcy4kwrzqo94qjcu,10,female,battle,15363,2176,4278,22407,47206,73502,6583,2606,5302,8678,2678,14030,4373,2591,1551,25949,239759,1,2,Jennifer needs our help because she will have bills to pay due to her fight against cancer. I hope she will make a speedy recovery and that her cancer will go completely into remission.,0,6,6,N,Y,OO,HS,OO,Y,37,,
ynrvsxt85xjbzcgu98mk,42,female,journey,16470,2708,3159,44688,47255,30056,8919,6455,5127,6999,2847,9387,3879,47703,3111,14499,253467,1,2,"Jennifer is a good woman, has a good heart. She's been diagnosed with Stage II Lymphoma and needs monetary help to get through treatments.",1,6,5,N,Y,M,HS,50-75k,Y,27,Determining if there are keywords that more people will agree/sympathize with for donating to charities,N/A
ypa6djcqqt4eq5dzssgs,33,male,battle,5437,1820,1242,3751,8100,9834,2915,3106,8530,4602,2747,6747,4664,1750,21,6082,74172,2,3,same time verey needs,10,5,6,N,N,M,B,50-75k,Y,30,,
ypbs642gzek64ovlpz4c,10,male,battle,11857,2028,3287,26752,21822,73879,6935,1956,6189,3671,2229,12778,3253,15231,1336,16031,209584,1,2,Jason's situation is absolutely horrible with how he has to deal with the symptoms of Lymphomania. Nausea and all those other symptoms are simply never good.,3,5,5,N,N,M,HS,10-25k,Y,23,Sympathy and Donations to cancer patients.,
yq17wh2hv768nmdf9auu,20,female,battle,10405,4821,2211,17853,249518,51197,4073,2004,7165,2486,1828,9784,3643,16390,5607,8128,397678,1,2,"She has cancer, is undergoing chemotherapy and maybe radiation, and could use some help. I can appreciate where she is, since my wife had more or less the same issue. ",75,5,6,N,Y,M,B,50-75k,Y,59,How people feel sympathy for online issues. ,"No, it all ran fine. "
yq6t0autv9bbe4st0k8r,30,female,battle,20849,3188,4149,32103,94562,158203,6433,4000,10950,17904,2601,20277,4263,3425,2027,12846,398289,1,2,"I heard about a lady who has lymphoma, she will have to do treatments and I know it sucks. My dad has recently had the same cancer, as you know. I really hope she could win her battle, I wish her all the best.",5,6,5,N,Y,F,B,10-25k,Y,40,,
yr96h7kbspukmgc51rpn,30,female,journey,7261,10616,5173,80898,52778,93037,15936,3421,13844,6488,3192,18396,4832,22213,6286,5275,350040,1,2,Jennifer was diagnosed with Stage 2 lymphoma. She requires chemo treatments every 21 days and this will be a long journey for her.,3,4,6,N,Y,F,M,50-75k,Y,56,How generous a person might be towards somebody they really don't know.,None at this time.
ysav8mjr7dql1wb3wbgz,5,female,literal,4426,2150,4205,10176,12782,17198,4727,1838,2901,2414,1326,5946,2045,7060,2025,3159,84879,1,2,Very sad and unlucky,1,4,4,N,N,F,A,25-50k,Y,23,research,na
ysvrh5uj3r5eak645wvg,15,male,battle,12984,2397,8136,26388,11099,16802,5127,3084,7908,6286,8877,15181,13795,3567,2511,6305,151116,3,2,i will help him,10,6,6,N,N,M,B,25-50k,Y,48,,
yszjekwb01dwkqeonqvd,40,female,journey,58677,5023,5220,62785,112625,96919,11660,11971,9599,4688,5231,14202,6690,29488,7511,27805,470519,1,2,"Jennifer has a potentially long, sometimes painful, and certainly expensive road ahead. Any donations to defray costs would be most helpful.",6,4,5,N,Y,M,M,>150k,Y,72,My emotional response to the crowdfunding effort,n/a
yt2tums7kd5j60ano7ag,40,male,literal,90225,2829,1998,15052,14001,33290,6597,7368,3852,4349,5080,11890,6014,2926,4293,3569,213400,1,2,Jason has stage II lymphoma and is going to need many rounds of chemo and possibly radiation.,0,4,5,N,Y,M,P,100-150k,Y,29,,"NA"
yts3eel8f3esn9kunrql,10,female,battle,7183,1978,4939,24585,61614,145042,11344,3427,3189,1999,1856,7668,2491,1436,833,4255,284407,1,2,Jennifer is a fighter and a good person. She was diagnosed with stage two Lymphoma after having  complicated thyroid surgery She is a fighter but could also use all the help she gets. She frequently has to get surgery and different treatments ,3,5,6,N,Y,M,HS,25-50k,Y,29,,
yu06d09j7n82523u3ahw,10,male,journey,9078,1843,3806,24836,40134,47564,6311,2901,3628,2564,4993,10054,4736,1582,1077,14764,180489,1,2,"He just got diagnosed with cancer and will have to go through several months of chemo, so his friend is trying to raise money to help with expenses for the next few months.",4,4,6,N,Y,F,HS,25-50k,Y,34,,
yu2fz09f7ac10qbqv91t,20,female,literal,18280,2367,6206,70368,103216,46533,9686,6429,5126,3022,3037,10023,7693,5054,1976,5501,306925,1,2,She is a lively and a good person and is in dire need of help.It is important we support her.,0,5,6,N,N,F,P,>150k,Y,39,,
yu9fj1o6e2w2109t0f7c,10,male,journey,2648,1881,2323,25554,39284,26539,4219,4347,3137,2088,2178,7801,3007,1779,1298,1605,130074,1,2,Jason has lieukemia. He needs donations in order to pay off the medical costs associated with having this disease.,2,5,4,N,Y,M,B,50-75k,Y,25,,
yufw04qrgd5goq9u3djy,35,male,journey,7503,3784,5614,13773,8079,71564,9192,3800,8615,6837,3655,9566,5914,4665,2250,5643,172364,1,2,Its very growth and different level of situation in Jason and his friends also.,5,4,5,N,N,M,B,50-75k,Y,30,,
yusenaqosuegloec75dd,30,female,journey,10776,2975,3397,26493,40185,26378,6668,16179,4736,5093,4418,12700,3803,21248,4230,25582,215395,1,2,She was recently diagnose with Lymphoma and will be undergoing treatment for the next few months,5,5,6,N,Y,F,B,25-50k,Y,27,Whether different scenarios have people donate more money,no
ywaub3cy86udt93ng672,0,female,literal,3867,1568,3146,76351,32374,10824,13190,2011,2228,2438,1533,208359,2563,3207,1638,3094,368728,1,2,Serious cancer,0,4,2,N,Y,M,B,10-25k,Y,37,,
ywlqmva3pnbe0rhfmm7g,30,male,journey,10285,2468,3309,31117,27166,85670,8672,4971,3602,2543,5605,9999,4377,3209,1034,21357,225971,1,2,He is in need of help because he needs treatment multiple times a week for lymphoma. The treatments will take place of the course of a few weeks and he needs support to be able to afford all of the treatment options.,2,6,5,N,Y,M,B,<10k,Y,21,,
ywv7z85web01ep9xy6n0,50,female,journey,32685,4438,6042,17867,75921,22574,7360,5062,9524,6655,5969,16695,6975,2711,2049,15399,238844,1,2,her situation was very serious ,3,6,6,N,N,M,M,50-75k,Y,30,,
yxbe3zfj1k5va5khzlvx,9,male,literal,26580,3435,6206,81315,108794,128390,22091,26507,9486,13980,5654,23646,8338,51740,2853,2139,522052,1,2,"Jason has Stage 2 Lymphoma, he's currently seeking treatment which is exceedingly expensive. ",0,6,3,N,N,OO,OO,OO,Y,33,Correlation between donation given and user experience.,
yz23x29cop157pj1zgvd,43,male,journey,5519,1269,1530,7090,7123,8633,1927,2475,6262,2142,4206,8013,4150,2772,1424,2945,69552,2,3,its really amazing ,10,5,4,N,Y,F,B,10-25k,Y,55,,
yzssume9j9v019lzbvz8,40,male,literal,14569,3780,6768,667982,188782,259321,17913,6639,11924,8304,4278,11766,6404,43434,6297,44138,1302906,1,2,Jason is a really cool and well liked guy. Unfortunately he's been diagnosed with stage II lymphoma. This awesome guy has go through 3-4 months of treatment and he needs any possible financial help to cater for the medical expenses. ,7,6,6,N,N,F,A,50-75k,Y,45,How people decided on making donations,no
z020u1wf0qvxwgowhzl4,25,male,battle,38742,3339,11257,29492,37452,37317,6826,5947,4468,4901,2846,18114,8635,10669,3985,15182,240002,1,2,He sounds like a fighter. He sounds like a good guy that needs help.,2,6,6,N,Y,F,B,25-50k,Y,48,I am unsure.,
z0aqpvdg0h124csfwnpk,2,female,literal,9712,2247,2866,34569,16974,16953,5316,2647,4470,5108,2487,14394,3619,9987,2907,6485,141258,1,2,Jennifer is suffering from lymphoma.,3,3,3,N,Y,F,B,25-50k,Y,40,willingness to donate,
z0yv2rz4qvovsqodqeum,15,male,battle,35845,5225,7099,39863,30935,5341,4445,2635,5845,5101,2843,9351,4818,2718,3910,29259,197322,1,2,,5,4,5,N,N,M,M,50-75k,Y,29,,
z11nueq5ya1fnxlsaukm,0,female,battle,9942,2467,3475,30012,42347,36644,12878,4657,13250,4340,3487,18602,4460,32226,3275,5136,227762,1,2,"Jennifer has lymphoma, a form of cancer, which requires many treatments.  Cancer treatment is expensive, and Jennifer needs helps with expenses.",6,6,6,N,Y,F,M,50-75k,Y,67,I think you were trying to gauge how sympathetic people are.,
z14gq70e1h4uch909cpg,25,female,literal,12777,1666,6814,18023,54654,64758,19207,2910,4927,2829,1933,8782,2998,1686,1079,3734,209035,1,2,"She is a young, friendly person who is going through a really tough time right now. She had to have surgery, and found out she has stage II cancer. She is having to get chemo and radiation, and it is really hard on her right now.",20,3,5,N,Y,F,B,50-75k,Y,44,,
z1ae8bk5ytxt528swf1l,39,female,battle,10744,1579,2994,9995,37704,22373,8304,2684,6822,3250,2159,15267,2716,6886,1542,18323,154039,1,2,Jennifer is a really good person who has fallen on some really bad circumstances.,0,3,4,N,Y,M,HS,<10k,Y,19,,
z1bkjmyy8smyon29s4zj,10,female,battle,3933,1418,2823,10735,19766,31743,5134,2912,3646,2405,2527,5611,3197,1118,719,1279,99191,1,2,"She has lymphoma, a type of cancer. She's going to have to deal with the disease on a daily basis and we should help her to not worry about her bills.",5,4,3,N,Y,M,B,100-150k,Y,35,,
z1gvos77g2lpz8xwz4o0,50,male,journey,2875,2739,3150,42689,65279,25328,23395,3176,5359,2420,3198,6463,3307,6179,1391,12653,210337,1,2,He has thyroid cancer and needs help paying medical bills.  He needs to have surgery and chemotherapy.,24,5,5,N,Y,F,B,100-150k,Y,34,altruism,
z1lt1ulfp3fp5vcgozpv,25,female,battle,4326,2648,4102,25276,583282,30508,131095,5988,3367,3047,4559,11568,3615,2023,2007,4606,822787,1,2,"Jennifer is in a terrible cancer situation, but she is still vibrant and could use the assistance.",2,6,5,N,Y,M,B,50-75k,Y,31,,
z1oxgs77x009hbvh3qds,50,male,battle,108569,3178,4165,58459,87446,61512,10687,4337,8113,4562,3295,16690,4513,96674,73264,60194,606094,1,2,Jason is a wonderful person with a great heart. His positive radiation regarding life was recently hit with his Lymphoma diagnosis and he could use any financial assistance you are able to offer. ,5,6,6,N,Y,F,B,100-150k,Y,32,"The correlation between donation & monetary compensation amongst individuals who can empathize with those in need or have been directly or indirectly affected by a similar situation in their lives. Also, gathering history of charity contribution to understand participant behavior.",I am interested to eventually read about the results and how human behavior may be driven by monetary compensation when it is at no cost to the participant - just time.
z3g0bjjz0bt2xe6cevrz,25,male,journey,9093,2807,3528,31700,60846,150889,6332,4345,6210,3530,3165,14511,4034,3698,2003,17355,324725,1,2,"Jason is a couragious young man who was diagnosed with Lymphoma II, and needs financial help as he goes through treatment. Though the treatment is difficult, he will do whatever he needs to do to survive, and he needs to concentrate on that, and not worry about money.",3,6,6,N,Y,F,HS,25-50k,Y,68,,
z4lju3mvdh6ktaa3ns9o,10,female,journey,18337,2738,3064,37486,39691,25165,7632,4171,3121,2826,3948,8355,2398,1901,1007,3915,166182,1,2,Jennifer is sick with Lymphoma and needs help with medical expenses.  Her symptoms really affect her day to day and she needs chemo.,5,5,6,N,N,M,B,50-75k,Y,25,,
z52tzbn9w1fnh74fnbel,45,male,battle,27056,3891,9156,52604,93462,88516,14825,3670,5196,2499,5735,20091,6768,90913,14521,32997,472832,1,2,I would describe Jason's situation as a very brave battle with Lymphoma. Jason is determined to use all of his strength and the resources of the hospital to successfully win this battle.,3,5,6,N,N,M,HS,50-75k,Y,33,I think you were testing for one's perspective on selflessness and greed after being presented with a real life story and donation opportunity.,Thank you for a fun and informative survey.
z5brs0mevdumpjuevm8v,30,female,literal,7076,3812,5419,39061,65318,76705,7415,6849,4604,2801,4025,11705,3495,62622,6013,26661,333888,1,2,"Jennifer is going through a rough chemo treatment, and has a good chance at recovery. The funding campaign is to help her with all the expenses that will crop up after her treatment. her best friend is starting the campaign and it all looks pretty heartfelt. ",1,4,3,N,Y,M,B,10-25k,Y,49,"Whether or not a personal message in a funding charity campaign would influence people's willingness to donate, and the extent of their generosity. ",none. thanks. 
z5uo3r21sfksar6th62h,50,male,battle,28361,1618,2388,18998,9251,34149,6007,3250,3420,2278,2374,7520,3467,1638,1086,2533,128805,1,2,Jason is battling lymphoma and is in need of funds to assist with his recovery.,0,5,5,N,N,M,B,75-100k,Y,38,,
z5xr470me9c5ye18g5du,0,male,battle,71258,3557,3083,13551,6642,16921,3382,9619,3652,2341,2813,7819,3463,4164,1243,2228,156422,1,2,He is very sick and needs help. He would benefit from donations from others.,1,3,1,N,N,M,M,>150k,Y,40,,
z5zs2470yjsh2pf32l9f,10,female,battle,28782,4973,4940,44501,106926,121622,5655,3245,7214,4957,2445,15446,7629,87768,3710,5477,456755,1,2,"Jennifer has a gold heart, she has a lymphoma and really wants to fight for her life",2,6,6,N,Y,F,HS,10-25k,Y,24,The amount we can share with those who are needing. I would give more if my living condition was better. ,
z8vyfbrl6tehakn022ho,40,female,journey,6070,1921,3128,17234,18683,18851,10582,2766,3729,2224,1719,5624,2165,5768,2415,9649,112828,1,2,She has been battling lymphoma.  She could use funds to help with expenses from the battle and life. ,15,6,6,N,Y,M,A,100-150k,Y,44,To see how generous people are,No
z923sw5vr5e97pr4knlh,45,female,battle,9655,3575,3642,24346,32877,15764,8946,2038,4583,7089,2226,9817,2683,2318,1393,3128,134504,1,2,Jennifer has cancer and she needs help financially.,3,6,6,N,Y,F,HS,25-50k,Y,28,,
